GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE_XX;ANGLE_XY;ANGLE_XZ;ANGLE_YX;ANGLE_YY;ANGLE_YZ;ANGLE_ZX;ANGLE_ZY;ANGLE_ZZ;PART1_WDITH;PART2_WDITH;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG;PLANE1_X_START;PLANE1_X_OVERLAP;PLANE1_X_END;PLANE1_Y_START;PLANE1_Y_OVERLAP;PLANE1_Y_END;PLANE1_Z_START;PLANE1_Z_OVERLAP;PLANE1_Z_END;PLANE2_X_START;PLANE2_X_OVERLAP;PLANE2_X_END;PLANE2_Y_START;PLANE2_Y_OVERLAP;PLANE2_Y_END;PLANE2_Z_START;PLANE2_Z_OVERLAP;PLANE2_Z_END;GLOBAL_Z_START;GLOBAL_Z_OVERLAP;GLOBAL_Z_END
ae8987cd-c2f8-455f-9192-5c1ecd7da821;f57b693f-0c66-4019-8593-466033b76648;3330845;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;187.5;50;50;5240.1;2355.5;{-372.506066, 74040.001119, 54630.00415}|{-372.506066, 74040.001119, 49389.90415};{-372.505754, 74040.004995, 50189.999725}|{-372.505509, 71684.504995, 50189.999725};{-185.005755, 74027.503067, 50189.999725};{-372.505908, 74027.503067, 50189.999725};{-278.756066, 74040.001119, 52009.95415};{-278.755632, 72862.255005, 50189.999725};4415.004425;50;775.095575;0.000312;187.499688;0.000556;24.996105;25.003895;2330.496124;24.996124;25.003895;2330.496105;0.000314;187.499691;0.000309;775.095575;50;4415.004425;775.095575;50;4415.004425
7911375b-9abd-41a0-9f40-ad76a340da35;ae8987cd-c2f8-455f-9192-5c1ecd7da821;3330845;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;187.5;50;50;2355.5;5240.1;{-372.505754, 74040.004995, 52234.999725}|{-372.505509, 71684.504995, 52234.999725};{-372.506066, 74040.001119, 54630.00415}|{-372.506066, 74040.001119, 49389.90415};{-185.005755, 74027.503067, 52234.999725};{-372.505908, 74027.503067, 52234.999725};{-278.755632, 72862.255005, 52234.999725};{-278.756066, 74040.001119, 52009.95415};24.996124;25.003895;2330.496105;0.000314;187.499691;0.000309;2820.095575;50;2370.004425;2370.004425;50;2820.095575;0.000312;187.499688;0.000556;24.996105;25.003895;2330.496124;2820.095575;50;2370.004425
44227cdb-01fd-444d-a426-88782d2f9378;ae8987cd-c2f8-455f-9192-5c1ecd7da821;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;2681;5240.1;{-372.505509, 71684.504995, 54629.999725}|{-372.505423, 74365.504995, 54629.999725};{-372.506066, 74040.001119, 54630.00415}|{-372.506066, 74040.001119, 49389.90415};{-185.006066, 74040.001119, 54613.749725};{-372.50575, 74040.001119, 54613.749725};{-278.505466, 73025.004992, 54613.749725};{-278.756066, 74040.001119, 52009.95415};2330.496124;50.000006;300.50387;0.000633;187.499369;0.500631;0.004425;32.5;5207.595575;0.004425;32.5;5207.595575;0.000557;187.499443;0.500643;300.503876;50;2330.49613;5207.595575;32.5;0.004425
5ddd5a70-535d-4c35-832b-25eac82b2e27;6aeed426-90a8-405a-b71b-bd11f4fae9f3;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;5223.5;2520;{-372.500763, 69144.50708, 49406.499725}|{-372.500763, 69144.50708, 54629.999725};{-372.500763, 71664.50708, 52234.999725}|{-372.500763, 69144.50708, 52234.999725};{-185.000763, 69160.75708, 52234.999725};{-372.500763, 69160.75708, 52234.999725};{-278.500763, 69160.75708, 52018.249725};{-278.750763, 70404.50708, 52234.999725};2803.5;50;2370;0;187.5;0.5;0;32.5;2487.5;2487.5;32.5;0;0;187.5;0.5;2803.5;50;2370;2803.5;50;2370
5ddd5a70-535d-4c35-832b-25eac82b2e27;9d1b3273-5384-4331-94eb-09b525b4bdf5;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;5223.5;2520;{-372.500763, 69144.50708, 49406.499725}|{-372.500763, 69144.50708, 54629.999725};{-372.500763, 69144.50708, 54629.999725}|{-372.500763, 71664.50708, 54629.999725};{-184.500763, 69160.75708, 54613.749725};{-372.500763, 69160.75708, 54613.749725};{-278.500763, 69160.75708, 52018.249725};{-278.500763, 70404.50708, 54613.749725};5191;32.5;0;0;188;0;0;32.5;2487.5;0;32.5;2487.5;0;188;0;0;32.5;5191;5191;32.5;0
34192d6d-3a9b-407a-9cf9-bd9e66e15459;5ddd5a70-535d-4c35-832b-25eac82b2e27;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;2520;5223.5;{-372.500763, 71664.50708, 50189.999725}|{-372.500763, 69144.50708, 50189.999725};{-372.500763, 69144.50708, 49406.499725}|{-372.500763, 69144.50708, 54629.999725};{-185.000763, 69160.75708, 50189.999725};{-372.500763, 69160.75708, 50189.999725};{-278.750763, 70404.50708, 50189.999725};{-278.500763, 69160.75708, 52018.249725};2487.5;32.5;0;0;187.5;0.5;758.5;50;4415;758.5;50;4415;0;187.5;0.5;0;32.5;2487.5;758.5;50;4415
5ddd5a70-535d-4c35-832b-25eac82b2e27;a54a07aa-ec86-4314-8052-55c9b5737362;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;5223.5;2520;{-372.500763, 69144.50708, 49406.499725}|{-372.500763, 69144.50708, 54629.999725};{-372.500763, 71664.50708, 49389.899725}|{-372.500763, 69144.50708, 49389.899725};{-184.500763, 69160.75708, 49420.749725};{-372.500763, 69160.75708, 49420.749725};{-278.500763, 69160.75708, 52018.249725};{-278.500763, 70404.50708, 49412.449725};16.599999;28.499999;5195.000001;0;188;0;0;32.5;2487.5;2487.5;32.5;0;0;188;0;16.599999;28.499999;5195.000001;16.599999;28.499999;5195.000001
065a7585-b6d8-44d6-a477-bff88e87eb5a;57845bef-4f56-48bb-9ed4-51edb3d4492f;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;1298.01;5240.1;{-372.504733, 74365.50895, 54629.999725}|{925.505267, 74365.506152, 54629.999725};{-54.998609, 74365.508681, 54630.00415}|{-54.998609, 74365.508681, 49389.90415};{-54.998609, 74178.008681, 54613.749725};{-54.998609, 74365.508505, 54613.749725};{276.500064, 74271.507551, 54613.749725};{-54.998609, 74271.758681, 52009.95415};292.506124;50.000404;955.503471;0.000469;187.499639;0.500361;0.004425;32.5;5207.595575;0.004425;32.5;5207.595575;0.000269;187.5;0.502529;955.503876;50;292.50653;5207.595575;32.5;0.004425
57845bef-4f56-48bb-9ed4-51edb3d4492f;cadd9bc3-0b70-4531-a3d0-7e54f9126d41;3330845;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;187.5;50;50;5240.1;980.5;{-54.998609, 74365.508681, 54630.00415}|{-54.998609, 74365.508681, 49389.90415};{925.505267, 74365.506152, 52234.999725}|{-54.994733, 74365.508681, 52234.999725};{-42.496907, 74178.008648, 52234.999725};{-42.496423, 74365.508687, 52234.999725};{-54.998609, 74271.758681, 52009.95415};{435.255025, 74271.757416, 52234.999725};2370.004425;50;2820.095575;3.7281e-7;187.5;0.002529;955.503876;24.996608;25.003392;955.503392;24.996608;25.003876;0.000065;187.5;0.000064;2820.095575;50;2370.004425;2820.095575;50;2370.004425
57845bef-4f56-48bb-9ed4-51edb3d4492f;5fdcad81-2925-42c9-ad74-87d6e475f12f;3330845;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;45.1;5240.1;1298.01;{-54.998609, 74365.508681, 54630.00415}|{-54.998609, 74365.508681, 49389.90415};{925.505267, 74365.506152, 49389.899725}|{-372.504733, 74365.50895, 49389.899725};{-54.998609, 74178.008681, 49412.451937};{-54.998609, 74365.508681, 49412.451937};{-54.998609, 74271.758681, 52009.95415};{276.500064, 74271.507551, 49412.449725};5195.004426;45.095574;0.004424;0.000269;187.5;0.502529;955.503876;50;292.50653;955.503471;50.000404;292.506124;0.000469;187.499639;0.500361;0.004424;45.095574;5195.004426;0.004424;45.095574;5195.004426
159fff3a-e67e-41a5-8ca2-7a9d1df0c4c6;57845bef-4f56-48bb-9ed4-51edb3d4492f;3330845;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;187.5;50;50;980.5;5240.1;{925.505267, 74365.506152, 50189.999725}|{-54.994733, 74365.508681, 50189.999725};{-54.998609, 74365.508681, 54630.00415}|{-54.998609, 74365.508681, 49389.90415};{-42.496907, 74178.008648, 50189.999725};{-42.496423, 74365.508687, 50189.999725};{435.255025, 74271.757416, 50189.999725};{-54.998609, 74271.758681, 52009.95415};955.503392;24.996608;25.003876;0.000065;187.5;0.000064;775.095575;50;4415.004425;4415.004425;50;775.095575;3.7281e-7;187.5;0.002529;955.503876;24.996608;25.003392;775.095575;50;4415.004425
9a097c2d-b16c-4a85-995e-a61393d3b79b;c29bd8a4-4900-4cd2-b2b2-54749df358b5;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;5223.5;2681;{-372.505509, 71684.504995, 49406.499725}|{-372.505509, 71684.504995, 54629.999725};{-372.505423, 74365.504995, 49389.899725}|{-372.505509, 71684.504995, 49389.899725};{-184.505508, 71700.754995, 49420.749725};{-372.505509, 71700.754995, 49420.749725};{-278.505509, 71700.754995, 52018.249725};{-278.505466, 73025.004992, 49412.449725};16.599999;28.499999;5195.000001;1.1388e-7;188.0;0.000086;6.0209e-6;32.5;2648.5;2648.499994;32.500006;4.9013e-9;1.1539e-6;188.0;1.1388e-7;16.599999;28.499999;5195.000001;16.599999;28.499999;5195.000001
9a097c2d-b16c-4a85-995e-a61393d3b79b;f57b693f-0c66-4019-8593-466033b76648;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;5223.5;2355.5;{-372.505509, 71684.504995, 49406.499725}|{-372.505509, 71684.504995, 54629.999725};{-372.505754, 74040.004995, 50189.999725}|{-372.505509, 71684.504995, 50189.999725};{-185.005511, 71700.755015, 50189.999725};{-372.505511, 71700.754995, 50189.999725};{-278.505509, 71700.754995, 52018.249725};{-278.755632, 72862.255005, 50189.999725};758.5;50;4415.0;0.000245;187.5;0.5;1.4699e-8;32.5;2323.00002;2323.0;32.5;0.00002;3.8345e-7;187.5;0.500004;758.5;50;4415.0;758.5;50;4415.0
7911375b-9abd-41a0-9f40-ad76a340da35;9a097c2d-b16c-4a85-995e-a61393d3b79b;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;2355.5;5223.5;{-372.505754, 74040.004995, 52234.999725}|{-372.505509, 71684.504995, 52234.999725};{-372.505509, 71684.504995, 49406.499725}|{-372.505509, 71684.504995, 54629.999725};{-185.005511, 71700.755015, 52234.999725};{-372.505511, 71700.754995, 52234.999725};{-278.755632, 72862.255005, 52234.999725};{-278.505509, 71700.754995, 52018.249725};2323.0;32.5;0.00002;3.8345e-7;187.5;0.500004;2803.5;50;2370.0;2803.5;50;2370.0;0.000245;187.5;0.5;1.4699e-8;32.5;2323.00002;2803.5;50;2370.0
44227cdb-01fd-444d-a426-88782d2f9378;9a097c2d-b16c-4a85-995e-a61393d3b79b;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;2681;5223.5;{-372.505509, 71684.504995, 54629.999725}|{-372.505423, 74365.504995, 54629.999725};{-372.505509, 71684.504995, 49406.499725}|{-372.505509, 71684.504995, 54629.999725};{-184.505508, 71700.754992, 54613.749725};{-372.505509, 71700.754998, 54613.749725};{-278.505466, 73025.004992, 54613.749725};{-278.505509, 71700.754995, 52018.249725};3.4315e-9;32.500006;2648.499994;1.04e-6;188.0;3.0511e-11;7.276e-12;32.5;5191.0;5191.0;32.5;7.276e-12;3.7758e-11;188;0.000086;6.0194e-6;32.5;2648.5;5191.0;32.5;7.276e-12
5f02689b-17a5-436a-be93-d99dfabc9a93;fe115814-3359-4aa4-a46f-407bc99127e6;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;879.5;5223.5;{6050.008375, 74365.503981, 49389.899725}|{5170.508375, 74365.502713, 49389.899725};{6050.008375, 74365.503981, 54629.999725}|{6050.008375, 74365.503981, 49406.499725};{6033.758515, 74177.503954, 49420.749725};{6033.758515, 74365.503989, 49420.749725};{5610.258511, 74271.503347, 49412.449725};{6033.758375, 74271.503981, 52018.249725};2.8123e-8;32.500271;846.999729;0.000047;188.0;7.0855e-11;16.599999;28.499999;5195.000001;5195.000001;28.499999;16.599999;6.5193e-9;188;0.001268;0.000271;32.5;847.0;16.599999;28.499999;5195.000001
468886c1-abc8-414e-8d78-07c68bb496bc;fe115814-3359-4aa4-a46f-407bc99127e6;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;879.5;5223.5;{5170.508375, 74365.502713, 54629.999725}|{6050.008375, 74365.503981, 54629.999725};{6050.008375, 74365.503981, 54629.999725}|{6050.008375, 74365.503981, 49406.499725};{6033.758507, 74177.503958, 54613.749725};{6033.758236, 74365.503985, 54613.749725};{5610.258511, 74271.503347, 54613.749725};{6033.758375, 74271.503981, 52018.249725};846.999729;32.500271;2.5623e-8;0.000047;188.0;2.4162e-7;0;32.5;5191;0;32.5;5191;2.3504e-7;188.0;0.001268;0.000271;32.5;847.0;5191;32.5;0
065a7585-b6d8-44d6-a477-bff88e87eb5a;8fc82e3c-f26b-474f-88a1-0982ac498370;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;1298.01;5223.5;{-372.504733, 74365.50895, 54629.999725}|{925.505267, 74365.506152, 54629.999725};{925.505267, 74365.506152, 54629.999725}|{925.505267, 74365.506152, 49406.499725};{909.254856, 74177.506146, 54613.749725};{909.255261, 74365.506187, 54613.749725};{276.500064, 74271.507551, 54613.749725};{909.255267, 74271.506152, 52018.249725};1265.51;32.5;0.000405;5.8395e-8;188.0;0.00007;0;32.5;5191;0;32.5;5191;0.002798;188;6.202e-8;4.4997e-9;32.5;1265.510405;5191;32.5;0
8fc82e3c-f26b-474f-88a1-0982ac498370;cadd9bc3-0b70-4531-a3d0-7e54f9126d41;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;5223.5;980.5;{925.505267, 74365.506152, 54629.999725}|{925.505267, 74365.506152, 49406.499725};{925.505267, 74365.506152, 52234.999725}|{-54.994733, 74365.508681, 52234.999725};{909.254777, 74178.006194, 52234.999725};{909.25526, 74365.506194, 52234.999725};{909.255267, 74271.506152, 52018.249725};{435.255025, 74271.757416, 52234.999725};2370;50;2803.5;0.002529;187.5;0.5;3.5257e-8;32.5;948.000484;0.000485;32.5;948.0;7.1177e-9;187.5;0.500084;2803.5;50;2370;2803.5;50;2370
5fdcad81-2925-42c9-ad74-87d6e475f12f;8fc82e3c-f26b-474f-88a1-0982ac498370;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;1298.01;5223.5;{925.505267, 74365.506152, 49389.899725}|{-372.504733, 74365.50895, 49389.899725};{925.505267, 74365.506152, 54629.999725}|{925.505267, 74365.506152, 49406.499725};{909.255272, 74177.506141, 49420.749725};{909.255272, 74365.506192, 49420.749725};{276.500064, 74271.507551, 49412.449725};{909.255267, 74271.506152, 52018.249725};0.000405;32.5;1265.51;2.2011e-10;188.0;0.00007;16.599999;28.499999;5195.000001;5195.000001;28.499999;16.599999;0.002799;188;3.4052e-9;4.8867e-9;32.5;1265.510405;16.599999;28.499999;5195.000001
159fff3a-e67e-41a5-8ca2-7a9d1df0c4c6;8fc82e3c-f26b-474f-88a1-0982ac498370;3330845;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;32.5;980.5;5223.5;{925.505267, 74365.506152, 50189.999725}|{-54.994733, 74365.508681, 50189.999725};{925.505267, 74365.506152, 54629.999725}|{925.505267, 74365.506152, 49406.499725};{909.254777, 74178.006194, 50189.999725};{909.25526, 74365.506194, 50189.999725};{435.255025, 74271.757416, 50189.999725};{909.255267, 74271.506152, 52018.249725};0.000485;32.5;948.0;7.1177e-9;187.5;0.500084;758.5;50;4415;4415;50;758.5;0.002529;187.5;0.5;3.5257e-8;32.5;948.000484;758.5;50;4415
11e4aa0c-0b10-409a-8586-a5775a1f0637;5b6e62d9-858c-445e-a745-cd5dd6696174;3330857;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;45.1;50;1805;5240.1;{2750.505267, 74365.505515, 49389.899725}|{945.505267, 74365.506131, 49389.899725};{2159.001391, 74365.506652, 54630.00415}|{2159.001391, 74365.506652, 49389.90415};{2159.001391, 74178.006652, 49412.451937};{2159.001391, 74365.506652, 49412.451937};{1848.005235, 74271.505823, 49412.449725};{2159.001391, 74271.756652, 52009.95415};566.503812;50.000064;1188.496124;0.000944;187.499073;0.500927;0.004424;45.095574;5195.004426;5195.004426;45.095574;0.004424;0.000522;187.499478;0.501137;566.503876;50;1188.496188;0.004424;45.095574;5195.004426
5afbbec1-5ded-4ec5-bccc-0e57e4bf0ebd;5b6e62d9-858c-445e-a745-cd5dd6696174;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;1805;5240.1;{945.505267, 74365.506131, 54629.999725}|{2750.505267, 74365.505515, 54629.999725};{2159.001391, 74365.506652, 54630.00415}|{2159.001391, 74365.506652, 49389.90415};{2159.001391, 74178.006652, 54613.749725};{2159.001391, 74365.50619, 54613.749725};{1848.005235, 74271.505823, 54613.749725};{2159.001391, 74271.756652, 52009.95415};1188.496124;50.000064;566.503812;0.000944;187.499073;0.500927;0.004425;32.5;5207.595575;0.004425;32.5;5207.595575;0.000521;187.499479;0.501137;566.503876;50;1188.496188;5207.595575;32.5;0.004425
45ca5088-148a-4efb-b466-0d9b71b87b51;5f02689b-17a5-436a-be93-d99dfabc9a93;3330842;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;45.1;5223.5;879.5;{5170.508375, 74365.502713, 49406.499725}|{5170.508375, 74365.502713, 54629.999725};{6050.008375, 74365.503981, 49389.899725}|{5170.508375, 74365.502713, 49389.899725};{5186.758375, 74177.502713, 49420.749725};{5186.758375, 74365.50274, 49420.749725};{5186.758375, 74271.502713, 52018.249725};{5610.258511, 74271.503347, 49412.449725};16.599999;28.499999;5195.000001;0.001268;188.0;2.368e-7;2.8475e-8;32.5;847.000271;847.0;32.5;0.000271;2.43e-7;188.0;0.000047;16.599999;28.499999;5195.000001;16.599999;28.499999;5195.000001
45ca5088-148a-4efb-b466-0d9b71b87b51;468886c1-abc8-414e-8d78-07c68bb496bc;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;5223.5;879.5;{5170.508375, 74365.502713, 49406.499725}|{5170.508375, 74365.502713, 54629.999725};{5170.508375, 74365.502713, 54629.999725}|{6050.008375, 74365.503981, 54629.999725};{5186.758372, 74177.502713, 54613.749725};{5186.758372, 74365.50274, 54613.749725};{5186.758375, 74271.502713, 52018.249725};{5610.258511, 74271.503347, 54613.749725};5191;32.5;0;0.001268;188;4.7439e-9;2.6983e-8;32.5;847.000271;0.000271;32.5;847.0;1.4387e-9;188.0;0.000047;0;32.5;5191;5191;32.5;0
11e4aa0c-0b10-409a-8586-a5775a1f0637;ba785f4f-7c2e-4c69-be6d-348023e5b736;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;1805;5223.5;{2750.505267, 74365.505515, 49389.899725}|{945.505267, 74365.506131, 49389.899725};{945.505267, 74365.506131, 49406.499725}|{945.505267, 74365.506131, 54629.999725};{961.755234, 74177.506124, 49420.749725};{961.755234, 74365.506132, 49420.749725};{1848.005235, 74271.505823, 49412.449725};{961.755267, 74271.506131, 52018.249725};1772.499936;32.500064;2.1745e-8;0.000012;188.0;4.5165e-7;16.599999;28.499999;5195.000001;16.599999;28.499999;5195.000001;4.4265e-7;188.0;0.000616;0.000064;32.5;1772.5;16.599999;28.499999;5195.000001
5afbbec1-5ded-4ec5-bccc-0e57e4bf0ebd;ba785f4f-7c2e-4c69-be6d-348023e5b736;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;1805;5223.5;{945.505267, 74365.506131, 54629.999725}|{2750.505267, 74365.505515, 54629.999725};{945.505267, 74365.506131, 49406.499725}|{945.505267, 74365.506131, 54629.999725};{961.755235, 74177.506125, 54613.749725};{961.7553, 74365.506132, 54613.749725};{1848.005235, 74271.505823, 54613.749725};{961.755267, 74271.506131, 52018.249725};2.2373e-8;32.500064;1772.499936;0.000011;188.0;1.2811e-10;0;32.5;5191;5191;32.5;0;9.124e-9;188;0.000616;0.000064;32.5;1772.5;5191;32.5;0
11e4aa0c-0b10-409a-8586-a5775a1f0637;9f599149-240a-486f-a8a9-d0884c91b0de;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;1805;5223.5;{2750.505267, 74365.505515, 49389.899725}|{945.505267, 74365.506131, 49389.899725};{2750.505267, 74365.505515, 54629.999725}|{2750.505267, 74365.505515, 49406.499725};{2734.255268, 74177.505513, 49420.749725};{2734.255268, 74365.505521, 49420.749725};{1848.005235, 74271.505823, 49412.449725};{2734.255267, 74271.505515, 52018.249725};0.000064;32.5;1772.5;1.3539e-10;188.0;0.000011;16.599999;28.499999;5195.000001;5195.000001;28.499999;16.599999;0.000616;188;9.1095e-9;2.2822e-8;32.5;1772.500064;16.599999;28.499999;5195.000001
5afbbec1-5ded-4ec5-bccc-0e57e4bf0ebd;9f599149-240a-486f-a8a9-d0884c91b0de;3330842;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;32.5;32.5;1805;5223.5;{945.505267, 74365.506131, 54629.999725}|{2750.505267, 74365.505515, 54629.999725};{2750.505267, 74365.505515, 54629.999725}|{2750.505267, 74365.505515, 49406.499725};{2734.255268, 74177.505514, 54613.749725};{2734.255268, 74365.505521, 54613.749725};{1848.005235, 74271.505823, 54613.749725};{2734.255267, 74271.505515, 52018.249725};1772.5;32.5;0.000064;4.5164e-7;188.0;0.000012;7.276e-12;32.5;5191.0;7.276e-12;32.5;5191.0;0.000616;188.0;4.4267e-7;2.3255e-8;32.5;1772.500064;5191.0;32.5;7.276e-12
3ffd40c9-f1df-437b-bd0e-eebd327197a6;66a7f998-fed8-4bd4-b7e9-b38dda9a15ab;3330845;3330857;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;187.5;188;50;45.1;5240.1;2380;{3960.501391, 74365.507885, 54630.00415}|{3960.501391, 74365.507885, 49389.90415};{5150.505267, 74365.508018, 49389.899725}|{2770.505267, 74365.506749, 49389.899725};{3960.501391, 74178.007885, 49412.451937};{3960.501391, 74365.507885, 49412.451937};{3960.501391, 74271.757885, 52009.95415};{3960.505317, 74271.507384, 49412.449725};5195.004426;45.095574;0.004424;0.000133;187.5;0.501136;1165.003976;50;1164.996124;1165.003876;50.0001;1164.996024;0.000515;187.499512;0.500488;0.004424;45.095574;5195.004426;0.004424;45.095574;5195.004426
3c1a9990-0ab2-4de5-b4df-e821ccef6c26;3ffd40c9-f1df-437b-bd0e-eebd327197a6;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;2380;5240.1;{2770.505267, 74365.506749, 54629.999725}|{5150.505267, 74365.508018, 54629.999725};{3960.501391, 74365.507885, 54630.00415}|{3960.501391, 74365.507885, 49389.90415};{3960.501391, 74178.007885, 54613.749725};{3960.501391, 74365.507642, 54613.749725};{3960.505317, 74271.507384, 54613.749725};{3960.501391, 74271.757885, 52009.95415};1164.996024;50.0001;1165.003876;0.000515;187.499512;0.500488;0.004425;32.5;5207.595575;0.004425;32.5;5207.595575;0.000133;187.5;0.501136;1165.003976;50;1164.996124;5207.595575;32.5;0.004425
66a7f998-fed8-4bd4-b7e9-b38dda9a15ab;8eb54314-c6d2-4cc1-ae8f-a77c65a91db4;3330857;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;45.1;50;2380;5240.1;{5150.505267, 74365.508018, 49389.899725}|{2770.505267, 74365.506749, 49389.899725};{3360.501391, 74365.507885, 54630.00415}|{3360.501391, 74365.507885, 49389.90415};{3360.501391, 74178.007885, 49412.451937};{3360.501391, 74365.507885, 49412.451937};{3960.505317, 74271.507384, 49412.449725};{3360.501391, 74271.757885, 52009.95415};1765.003876;50.0001;564.996024;0.000835;187.499192;0.500808;0.004424;45.095574;5195.004426;5195.004426;45.095574;0.004424;0.000133;187.5;0.501136;1765.003976;50;564.996124;0.004424;45.095574;5195.004426
3c1a9990-0ab2-4de5-b4df-e821ccef6c26;8eb54314-c6d2-4cc1-ae8f-a77c65a91db4;3330842;3330845;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;187.5;32.5;50;2380;5240.1;{2770.505267, 74365.506749, 54629.999725}|{5150.505267, 74365.508018, 54629.999725};{3360.501391, 74365.507885, 54630.00415}|{3360.501391, 74365.507885, 49389.90415};{3360.501391, 74178.007885, 54613.749725};{3360.501391, 74365.507482, 54613.749725};{3960.505317, 74271.507384, 54613.749725};{3360.501391, 74271.757885, 52009.95415};564.996024;50.0001;1765.003876;0.000835;187.499192;0.500808;0.004425;32.5;5207.595575;0.004425;32.5;5207.595575;0.000133;187.5;0.501136;1765.003976;50;564.996124;5207.595575;32.5;0.004425
66a7f998-fed8-4bd4-b7e9-b38dda9a15ab;f89b4f41-b157-437f-bd9b-09ec74992a91;3330857;3330842;ALUMINIUM;ALUMINIUM;3;3;90;90;0;90;0;90;0;90;90;188;188;45.1;32.5;2380;5223.5;{5150.505267, 74365.508018, 49389.899725}|{2770.505267, 74365.506749, 49389.899725};{2770.505267, 74365.506749, 49406.499725}|{2770.505267, 74365.506749, 54629.999725};{2786.755265, 74177.506747, 49420.749725};{2786.755265, 74365.506759, 49420.749725};{3960.505317, 74271.507384, 49412.449725};{2786.755267, 74271.506749, 52018.249725};2347.5;32.5;0.0001;4.795e-8;188.0;0.000017;16.599999;28.499999;5195.000001;16.599999;28.499999;5195.000001;0.001268;188;6.4611e-8;3.6781e-9;32.5;2347.5001;16.599999;28.499999;5195.000001
