GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PART1_WDITH;PART2_WDITH;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG;PLANE1_X_START;PLANE1_X_OVERLAP;PLANE1_X_END;PLANE1_Y_START;PLANE1_Y_OVERLAP;PLANE1_Y_END;PLANE1_Z_START;PLANE1_Z_OVERLAP;PLANE1_Z_END;PLANE2_X_START;PLANE2_X_OVERLAP;PLANE2_X_END;PLANE2_Y_START;PLANE2_Y_OVERLAP;PLANE2_Y_END;PLANE2_Z_START;PLANE2_Z_OVERLAP;PLANE2_Z_END
1058bc52-9757-4091-b403-e50d0e94cbed;e839705b-f0d9-41c0-acaa-99143954eda5;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;945;3980;{22614.788348, 82113.331306, 30120}|{23502.213608, 81709.473152, 30120};{23502.21361, 81709.473158, 26910}|{23502.21361, 81709.473158, 30890};{23570.791112, 81914.483026, 30120};{23481.735211, 81718.794379, 30120};{23103.029576, 82009.247976, 30120};{23546.948667, 81807.772571, 28900.0};929.999999;15.000001;44.999999;0.001558;215.0;0.998442;3180.0;60;740.0;3180.0;60;740.0;0.001558;215.000001;0.998441;44.999999;15.000001;929.999999
1058bc52-9757-4091-b403-e50d0e94cbed;d09fef04-9d1d-4f9e-b584-6156b9a917b1;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;945;3980;{22614.788348, 82113.331306, 30120}|{23502.213608, 81709.473152, 30120};{22614.788349, 82113.33131, 26910}|{22614.788349, 82113.33131, 30890};{22724.323941, 82299.701573, 30120};{22635.26804, 82104.012926, 30120};{23103.029576, 82009.247976, 30120};{22659.523406, 82211.630723, 28900.0};45.000001;14.999999;930.000001;0.00156;215.0;0.99844;3180.0;60;740.0;3180.0;60;740.0;0.001559;215.000001;0.99844;930.000001;14.999999;45.000001
1058bc52-9757-4091-b403-e50d0e94cbed;d51375c6-3eea-4c6d-b27b-188b68cd13bd;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;945;470;{22614.788348, 82113.331306, 30120}|{23502.213608, 81709.473152, 30120};{22159.698471, 82320.43805, 30120}|{22614.788348, 82113.331305, 30120};{22703.844896, 82309.021376, 30120};{22614.788995, 82113.332729, 30120};{23103.029576, 82009.247976, 30120};{22431.772007, 82314.730425, 30120};500.000001;-30.000001;975.000001;7.1452e-7;214.999999;7.1671e-7;0;60;0;500.000001;-30.000001;975.000001;7.145e-7;214.999999;7.1671e-7;0;60;0
c1b03366-6dc0-4bbb-8619-983ee3c2a0fb;f32df828-026d-430e-90c0-77a542ad14d1;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;945;470;{22614.788348, 82113.331306, 27770}|{23502.213608, 81709.473152, 27770};{22159.698471, 82320.43805, 27770}|{22614.788348, 82113.331305, 27770};{22703.844896, 82309.021376, 27770};{22614.788995, 82113.332729, 27770};{23103.029576, 82009.247976, 27770};{22431.772007, 82314.730425, 27770};500.000001;-30.000001;975.000001;7.0972e-7;214.999999;7.1192e-7;0;60;0;500.000001;-30.000001;975.000001;7.0968e-7;214.999999;7.1192e-7;0;60;0
c1b03366-6dc0-4bbb-8619-983ee3c2a0fb;d09fef04-9d1d-4f9e-b584-6156b9a917b1;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;945;3980;{22614.788348, 82113.331306, 27770}|{23502.213608, 81709.473152, 27770};{22614.788349, 82113.33131, 26910}|{22614.788349, 82113.33131, 30890};{22724.323941, 82299.701573, 27770};{22635.26804, 82104.012926, 27770};{23103.029576, 82009.247976, 27770};{22659.523406, 82211.630723, 28900.0};45.000001;14.999999;930.000001;0.00156;215.0;0.99844;830.0;60;3090.0;830.0;60;3090.0;0.001559;215.000001;0.99844;930.000001;14.999999;45.000001
21d97635-b8ad-42bb-af90-56746f071fb4;4b9c388a-270f-4345-ad9b-d09e52f87848;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;945;{22614.788349, 82113.33131, 23860}|{22614.788349, 82113.33131, 26900};{22614.788348, 82113.331305, 26155}|{23502.213608, 81709.473152, 26155};{22724.323941, 82299.701573, 26155};{22635.26804, 82104.012926, 26155};{22659.523406, 82211.630724, 25380.0};{23103.029576, 82009.247976, 26155};2265.0;60;715.0;0.001559;215.000001;0.998441;930.000001;14.999999;45.000001;45.000001;14.999999;930.000001;0.001559;215.0;0.998441;2265.0;60;715.0
21d97635-b8ad-42bb-af90-56746f071fb4;e079e8f5-f254-49af-851b-516e1bf4ac2c;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;945;{22614.788349, 82113.33131, 23860}|{22614.788349, 82113.33131, 26900};{22614.788348, 82113.331305, 23890}|{23502.213608, 81709.473152, 23890};{22724.323941, 82299.701573, 23890.0};{22635.26804, 82104.012926, 23890.0};{22659.523406, 82211.630724, 25380.0};{23103.029576, 82009.247976, 23890};2.3065e-9;60;2980.0;0.001558;215.000001;0.998441;930.000001;14.999999;45.000001;45.000001;14.999999;930.000001;0.001559;215.0;0.998441;2.3065e-9;60;2980.0
21d97635-b8ad-42bb-af90-56746f071fb4;ce3fceef-e9f9-4bbe-8a38-a795b014fb37;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;470;{22614.788349, 82113.33131, 23860}|{22614.788349, 82113.33131, 26900};{22159.698471, 82320.43805, 23890}|{22614.788348, 82113.331305, 23890};{22683.365851, 82318.341179, 23890.0};{22594.309951, 82122.652532, 23890.0};{22659.523406, 82211.630724, 25380.0};{22431.772008, 82314.730425, 23890};2.3065e-9;60;2980.0;0.001559;215.0;0.998441;44.999999;15.000001;454.999999;454.999999;15.000001;44.999999;0.001559;215.0;0.998441;2.3065e-9;60;2980.0
21d97635-b8ad-42bb-af90-56746f071fb4;ae328b86-f741-44e5-bce8-b7f2a2904718;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;470;{22614.788349, 82113.33131, 23860}|{22614.788349, 82113.33131, 26900};{22159.698471, 82320.43805, 26155}|{22614.788348, 82113.331305, 26155};{22683.365851, 82318.34118, 26155};{22594.30995, 82122.652532, 26155};{22659.523406, 82211.630724, 25380.0};{22431.772007, 82314.730425, 26155};2265.0;60;715.0;0.001559;215.0;0.998441;45.0;15.0;455.0;455.0;15.0;45.0;0.001559;215.0;0.998441;2265.0;60;715.0
21d97635-b8ad-42bb-af90-56746f071fb4;d09fef04-9d1d-4f9e-b584-6156b9a917b1;536580;536580;ALUMINIUM;ALUMINIUM;3;3;0;216;216;60;60;3040;3980;{22614.788349, 82113.33131, 23860}|{22614.788349, 82113.33131, 26900};{22614.788349, 82113.33131, 26910}|{22614.788349, 82113.33131, 30890};{22704.258463, 82309.930137, 26905.0};{22614.788349, 82113.33131, 26905.0};{22659.523406, 82211.630724, 25380.0};{22659.523406, 82211.630723, 28900.0};3050.0;-10.0;3990.0;8.8454e-8;216.0;8.8447e-8;7.4178e-8;60.0;7.4187e-8;3050.0;-10.0;3990.0;8.8454e-8;216.0;8.8447e-8;7.4178e-8;60.0;7.4187e-8
46f11f1c-4c10-414b-8918-236ac97ea211;ce3fceef-e9f9-4bbe-8a38-a795b014fb37;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;470;{22159.698472, 82320.438055, 23860}|{22159.698472, 82320.438055, 26900};{22159.698471, 82320.43805, 23890}|{22614.788348, 82113.331305, 23890};{22269.234064, 82506.808317, 23890.0};{22180.178163, 82311.11967, 23890.0};{22204.433529, 82418.737468, 25380.0};{22431.772008, 82314.730425, 23890};2.3065e-9;60;2980.0;0.001559;215.0;0.998441;455.000001;14.999999;45.000001;45.000001;14.999999;455.000001;0.001559;215.0;0.998441;2.3065e-9;60;2980.0
46f11f1c-4c10-414b-8918-236ac97ea211;af1b139d-a539-4a6b-8713-1eb891e7d47c;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;945;{22159.698472, 82320.438055, 23860}|{22159.698472, 82320.438055, 26900};{21272.273211, 82724.296203, 23890}|{22159.698471, 82320.438049, 23890};{22228.275974, 82525.447923, 23890.0};{22139.220073, 82329.759276, 23890.0};{22204.433529, 82418.737468, 25380.0};{21760.514439, 82620.212873, 23890};2.3065e-9;60;2980.0;0.001558;215.000001;0.998441;44.999999;15.000001;929.999999;929.999999;15.000001;44.999999;0.001558;215.0;0.998442;2.3065e-9;60;2980.0
46f11f1c-4c10-414b-8918-236ac97ea211;ae328b86-f741-44e5-bce8-b7f2a2904718;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;470;{22159.698472, 82320.438055, 23860}|{22159.698472, 82320.438055, 26900};{22159.698471, 82320.43805, 26155}|{22614.788348, 82113.331305, 26155};{22269.234063, 82506.808318, 26155};{22180.178162, 82311.119671, 26155};{22204.433529, 82418.737468, 25380.0};{22431.772007, 82314.730425, 26155};2265.0;60;715.0;0.001559;215.0;0.998441;455.0;15.0;45.0;45.0;15.0;455.0;0.001559;215.0;0.998441;2265.0;60;715.0
46f11f1c-4c10-414b-8918-236ac97ea211;b1d52827-1c34-4bdf-b7b7-13f13fdd64c7;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;945;{22159.698472, 82320.438055, 23860}|{22159.698472, 82320.438055, 26900};{21272.273211, 82724.296203, 26155}|{22159.698471, 82320.438049, 26155};{22228.275974, 82525.447924, 26155};{22139.220073, 82329.759276, 26155};{22204.433529, 82418.737468, 25380.0};{21760.514439, 82620.212873, 26155};2265.0;60;715.0;0.001558;215.000001;0.998441;44.999999;15.000001;929.999999;929.999999;15.000001;44.999999;0.001558;215.0;0.998442;2265.0;60;715.0
46f11f1c-4c10-414b-8918-236ac97ea211;4e910def-3965-4f7d-a54c-1833eb08f667;536580;536580;ALUMINIUM;ALUMINIUM;3;3;0;216;216;60;60;3040;3980;{22159.698472, 82320.438055, 23860}|{22159.698472, 82320.438055, 26900};{22159.698472, 82320.438055, 26910}|{22159.698472, 82320.438055, 30890};{22249.168586, 82517.036882, 26905.0};{22159.698472, 82320.438055, 26905.0};{22204.433529, 82418.737468, 25380.0};{22204.433529, 82418.737468, 28900.0};3050.0;-10.0;3990.0;8.8447e-8;216.0;8.8454e-8;7.4206e-8;60.0;7.4197e-8;3050.0;-10.0;3990.0;8.8447e-8;216.0;8.8454e-8;7.4206e-8;60.0;7.4197e-8
1fc7d6aa-0e25-430b-a3d4-1a81d6be739c;af1b139d-a539-4a6b-8713-1eb891e7d47c;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;945;{21272.273212, 82724.296207, 23860}|{21272.273212, 82724.296207, 26900};{21272.273211, 82724.296203, 23890}|{22159.698471, 82320.438049, 23890};{21381.808803, 82910.66647, 23890.0};{21292.752903, 82714.977823, 23890.0};{21317.008269, 82822.595621, 25380.0};{21760.514439, 82620.212873, 23890};2.3065e-9;60;2980.0;0.001558;215.000001;0.998441;930.000001;14.999999;45.000001;45.000001;14.999999;930.000001;0.001559;215.0;0.998441;2.3065e-9;60;2980.0
1fc7d6aa-0e25-430b-a3d4-1a81d6be739c;ad9eeb14-be58-468d-80a9-9eb7a19839f6;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;1470;{21272.273212, 82724.296207, 23860}|{21272.273212, 82724.296207, 26900};{19907.00358, 83345.616437, 23890}|{21272.27321, 82724.2962, 23890};{21340.850713, 82929.306075, 23890.0};{21251.794813, 82733.617428, 23890.0};{21317.008269, 82822.595621, 25380.0};{20634.166993, 83132.802066, 23890};2.3065e-9;60;2980.0;0.001557;215.000002;0.998441;44.999999;15.000001;1454.999999;1454.999999;15.000001;44.999999;0.001557;215.0;0.998443;2.3065e-9;60;2980.0
1fc7d6aa-0e25-430b-a3d4-1a81d6be739c;fe4fdf34-fa9c-4e47-83f9-50b6100b3970;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;1470;{21272.273212, 82724.296207, 23860}|{21272.273212, 82724.296207, 26900};{19907.00358, 83345.616437, 26155}|{21272.27321, 82724.2962, 26155};{21340.850713, 82929.306075, 26155};{21251.794813, 82733.617428, 26155};{21317.008269, 82822.595621, 25380.0};{20634.166993, 83132.802066, 26155};2265.0;60;715.0;0.001557;215.000002;0.998441;44.999999;15.000001;1454.999999;1454.999999;15.000001;44.999999;0.001557;215.0;0.998443;2265.0;60;715.0
1fc7d6aa-0e25-430b-a3d4-1a81d6be739c;b1d52827-1c34-4bdf-b7b7-13f13fdd64c7;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;945;{21272.273212, 82724.296207, 23860}|{21272.273212, 82724.296207, 26900};{21272.273211, 82724.296203, 26155}|{22159.698471, 82320.438049, 26155};{21381.808803, 82910.66647, 26155};{21292.752903, 82714.977823, 26155};{21317.008269, 82822.595621, 25380.0};{21760.514439, 82620.212873, 26155};2265.0;60;715.0;0.001558;215.000001;0.998441;930.000001;14.999999;45.000001;45.000001;14.999999;930.000001;0.001559;215.0;0.998441;2265.0;60;715.0
1fc7d6aa-0e25-430b-a3d4-1a81d6be739c;766f7caf-7234-4a8a-8a65-dac56b1ddb49;536580;536580;ALUMINIUM;ALUMINIUM;3;3;0;216;216;60;60;3040;3980;{21272.273212, 82724.296207, 23860}|{21272.273212, 82724.296207, 26900};{21272.273212, 82724.296207, 26910}|{21272.273212, 82724.296207, 30890};{21361.743326, 82920.895034, 26905.0};{21272.273212, 82724.296207, 26905.0};{21317.008269, 82822.595621, 25380.0};{21317.008269, 82822.595621, 28900.0};3050.0;-10.0;3990.0;8.8476e-8;216.0;8.8476e-8;7.4197e-8;60.0;7.4195e-8;3050.0;-10.0;3990.0;8.8476e-8;216.0;8.8476e-8;7.4197e-8;60.0;7.4195e-8
624817fd-9dde-4223-8748-8537e24ee902;f63343aa-c206-455b-bd26-1ffbe6f7e4d7;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;945;{19907.003581, 83345.616442, 23860}|{19907.003581, 83345.616442, 26900};{19019.578319, 83749.47459, 23890}|{19907.003579, 83345.616436, 23890};{19975.581082, 83550.62631, 23890.0};{19886.525182, 83354.937663, 23890.0};{19951.738637, 83443.915855, 25380.0};{19507.819547, 83645.39126, 23890};2.3065e-9;60;2980.0;0.001558;215.000001;0.998441;44.999999;15.000001;929.999999;929.999999;15.000001;44.999999;0.001558;215.0;0.998442;2.3065e-9;60;2980.0
624817fd-9dde-4223-8748-8537e24ee902;ad9eeb14-be58-468d-80a9-9eb7a19839f6;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;1470;{19907.003581, 83345.616442, 23860}|{19907.003581, 83345.616442, 26900};{19907.00358, 83345.616437, 23890}|{21272.27321, 82724.2962, 23890};{20016.539172, 83531.986705, 23890.0};{19927.483271, 83336.298057, 23890.0};{19951.738637, 83443.915855, 25380.0};{20634.166993, 83132.802066, 23890};2.3065e-9;60;2980.0;0.001557;215.000002;0.998441;1455.000001;14.999999;45.000001;45.000001;14.999999;1455.000001;0.001559;215.0;0.998441;2.3065e-9;60;2980.0
624817fd-9dde-4223-8748-8537e24ee902;fe4fdf34-fa9c-4e47-83f9-50b6100b3970;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;1470;{19907.003581, 83345.616442, 23860}|{19907.003581, 83345.616442, 26900};{19907.00358, 83345.616437, 26155}|{21272.27321, 82724.2962, 26155};{20016.539172, 83531.986704, 26155};{19927.483271, 83336.298057, 26155};{19951.738637, 83443.915855, 25380.0};{20634.166993, 83132.802066, 26155};2265.0;60;715.0;0.001557;215.000002;0.998441;1455.000001;14.999999;45.000001;45.000001;14.999999;1455.000001;0.001559;215.0;0.998441;2265.0;60;715.0
624817fd-9dde-4223-8748-8537e24ee902;68b1d87c-4f17-4960-92a0-dc5b957a5273;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;945;{19907.003581, 83345.616442, 23860}|{19907.003581, 83345.616442, 26900};{19019.578319, 83749.47459, 26155}|{19907.003579, 83345.616436, 26155};{19975.581082, 83550.62631, 26155};{19886.525182, 83354.937663, 26155};{19951.738637, 83443.915855, 25380.0};{19507.819547, 83645.39126, 26155};2265.0;60;715.0;0.001558;215.000001;0.998441;44.999999;15.000001;929.999999;929.999999;15.000001;44.999999;0.001558;215.0;0.998442;2265.0;60;715.0
624817fd-9dde-4223-8748-8537e24ee902;de312599-9eb2-454d-aba6-4b5e13324b43;536580;536580;ALUMINIUM;ALUMINIUM;3;3;0;216;216;60;60;3040;3980;{19907.003581, 83345.616442, 23860}|{19907.003581, 83345.616442, 26900};{19907.003581, 83345.616442, 26910}|{19907.003581, 83345.616442, 30890};{19996.473694, 83542.215269, 26905.0};{19907.003581, 83345.616442, 26905.0};{19951.738637, 83443.915855, 25380.0};{19951.738637, 83443.915855, 28900.0};3050.0;-10.0;3990.0;8.8417e-8;216.0;8.8439e-8;7.4202e-8;60.0;7.42e-8;3050.0;-10.0;3990.0;8.8417e-8;216.0;8.8439e-8;7.4202e-8;60.0;7.42e-8
91b60c03-32f1-4c94-b8e1-1f4410c5b773;a7704bc3-f8b4-40f0-a8d9-c2d86cfc72c9;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;730;{19019.57832, 83749.474594, 23860}|{19019.57832, 83749.474595, 26900};{18327.841706, 84064.276842, 23890}|{19019.578319, 83749.474588, 23890};{19088.155822, 83954.484463, 23890.0};{18999.099922, 83758.795816, 23890.0};{19064.313377, 83847.774008, 25380.0};{18718.238611, 84004.721462, 23890};2.3065e-9;60;2980.0;0.001558;215.000001;0.998441;44.999999;15.000001;714.999999;714.999999;15.000001;44.999999;0.001558;215.0;0.998442;2.3065e-9;60;2980.0
91b60c03-32f1-4c94-b8e1-1f4410c5b773;f63343aa-c206-455b-bd26-1ffbe6f7e4d7;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3040;945;{19019.57832, 83749.474594, 23860}|{19019.57832, 83749.474595, 26900};{19019.578319, 83749.47459, 23890}|{19907.003579, 83345.616436, 23890};{19129.113912, 83935.844857, 23890.0};{19040.058011, 83740.15621, 23890.0};{19064.313377, 83847.774008, 25380.0};{19507.819547, 83645.39126, 23890};2.3065e-9;60;2980.0;0.001558;215.000001;0.998441;930.000001;14.999999;45.000001;45.000001;14.999999;930.000001;0.001559;215.0;0.998441;2.3065e-9;60;2980.0
68b1d87c-4f17-4960-92a0-dc5b957a5273;91b60c03-32f1-4c94-b8e1-1f4410c5b773;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;945;3040;{19019.578319, 83749.47459, 26155}|{19907.003579, 83345.616436, 26155};{19019.57832, 83749.474594, 23860}|{19019.57832, 83749.474595, 26900};{19129.113912, 83935.844857, 26155};{19040.058011, 83740.15621, 26155};{19507.819547, 83645.39126, 26155};{19064.313377, 83847.774008, 25380.0};45.000001;14.999999;930.000001;0.001559;215.0;0.998441;2265.0;60;715.0;2265.0;60;715.0;0.001558;215.000001;0.998441;930.000001;14.999999;45.000001
8227454e-f55b-4564-a21b-24e6739784e7;91b60c03-32f1-4c94-b8e1-1f4410c5b773;536580;536580;ALUMINIUM;ALUMINIUM;3;3;0;216;216;60;60;3980;3040;{19019.57832, 83749.474594, 26910}|{19019.57832, 83749.474594, 30890};{19019.57832, 83749.474594, 23860}|{19019.57832, 83749.474595, 26900};{19109.048434, 83946.073421, 26905.0};{19019.57832, 83749.474594, 26905.0};{19064.313377, 83847.774008, 28900.0};{19064.313377, 83847.774008, 25380.0};3050.0;-10.0;3990.0;8.8454e-8;216.0;8.8461e-8;7.42e-8;60.0;7.4202e-8;3050.0;-10.0;3990.0;8.8454e-8;216.0;8.8461e-8;7.42e-8;60.0;7.4202e-8
12dc1ea8-c4c6-41aa-8814-4fa11a35c33f;91b60c03-32f1-4c94-b8e1-1f4410c5b773;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;730;3040;{18327.841706, 84064.276842, 26155}|{19019.578319, 83749.474588, 26155};{19019.57832, 83749.474594, 23860}|{19019.57832, 83749.474595, 26900};{19088.155822, 83954.484463, 26155};{18999.099922, 83758.795816, 26155};{18718.238611, 84004.721462, 26155};{19064.313377, 83847.774008, 25380.0};714.999999;15.000001;44.999999;0.001558;215.0;0.998442;2265.0;60;715.0;2265.0;60;715.0;0.001558;215.000001;0.998441;44.999999;15.000001;714.999999
4b9c388a-270f-4345-ad9b-d09e52f87848;ae328b86-f741-44e5-bce8-b7f2a2904718;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;945;470;{22614.788348, 82113.331305, 26155}|{23502.213608, 81709.473152, 26155};{22159.698471, 82320.43805, 26155}|{22614.788348, 82113.331305, 26155};{22703.844896, 82309.021376, 26155};{22614.788995, 82113.332729, 26155};{23103.029576, 82009.247976, 26155};{22431.772007, 82314.730425, 26155};500.000001;-30.000001;975.000001;7.049e-7;214.999999;7.0708e-7;0;60;0;500.000001;-30.000001;975.000001;7.0489e-7;214.999999;7.0709e-7;0;60;0
ce3fceef-e9f9-4bbe-8a38-a795b014fb37;e079e8f5-f254-49af-851b-516e1bf4ac2c;326940;326940;ALUMINIUM;ALUMINIUM;3;3;0;215;215;60;60;470;945;{22159.698471, 82320.43805, 23890}|{22614.788348, 82113.331305, 23890};{22614.788348, 82113.331305, 23890}|{23502.213608, 81709.473152, 23890};{22703.844897, 82309.021376, 23890};{22614.788996, 82113.332728, 23890};{22431.772008, 82314.730425, 23890};{23103.029576, 82009.247976, 23890};500.0;-30.0;975.0;7.0011e-7;214.999999;7.0233e-7;0;60;0;500.0;-30.0;975.0;7.0012e-7;214.999999;7.023e-7;0;60;0
d09fef04-9d1d-4f9e-b584-6156b9a917b1;f32df828-026d-430e-90c0-77a542ad14d1;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3980;470;{22614.788349, 82113.33131, 26910}|{22614.788349, 82113.33131, 30890};{22159.698471, 82320.43805, 27770}|{22614.788348, 82113.331305, 27770};{22683.365851, 82318.34118, 27770};{22594.30995, 82122.652533, 27770};{22659.523406, 82211.630723, 28900.0};{22431.772007, 82314.730425, 27770};830.0;60;3090.0;0.001559;215.0;0.998441;45.0;15.0;455.0;455.0;15.0;45.0;0.001559;215.0;0.998441;830.0;60;3090.0
d09fef04-9d1d-4f9e-b584-6156b9a917b1;d51375c6-3eea-4c6d-b27b-188b68cd13bd;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;3980;470;{22614.788349, 82113.33131, 26910}|{22614.788349, 82113.33131, 30890};{22159.698471, 82320.43805, 30120}|{22614.788348, 82113.331305, 30120};{22683.365851, 82318.34118, 30120};{22594.30995, 82122.652533, 30120};{22659.523406, 82211.630723, 28900.0};{22431.772007, 82314.730425, 30120};3180.0;60;740.0;0.001559;215.0;0.998441;45.0;15.0;455.0;455.0;15.0;45.0;0.001559;215.0;0.998441;3180.0;60;740.0
56c53303-3099-4180-ada3-47db61fafb3a;a7704bc3-f8b4-40f0-a8d9-c2d86cfc72c9;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;4660;730;{18327.841707, 84064.276847, 22240}|{18327.841707, 84064.276847, 26900};{18327.841706, 84064.276842, 23890}|{19019.578319, 83749.474588, 23890};{18437.377299, 84250.647109, 23890};{18348.321398, 84054.958462, 23890};{18372.576764, 84162.57626, 24570.0};{18718.238611, 84004.721462, 23890};1620.0;60;2980.0;0.001558;215.000001;0.998441;715.000001;14.999999;45.000001;45.000001;14.999999;715.000001;0.001559;215.0;0.998441;1620.0;60;2980.0
079d3283-f13b-474e-be4a-45207e100aa3;56c53303-3099-4180-ada3-47db61fafb3a;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;1185;4660;{17221.973305, 84567.546232, 26155}|{18327.841705, 84064.27684, 26155};{18327.841707, 84064.276847, 22240}|{18327.841707, 84064.276847, 26900};{18396.419208, 84269.286715, 26155};{18307.363307, 84073.598068, 26155};{17819.436102, 84413.757284, 26155};{18372.576764, 84162.57626, 24570.0};1170.0;15.0;45.0;0.001557;215.0;0.998443;3885.0;60;715.0;3885.0;60;715.0;0.001557;215.000002;0.998441;45.0;15.0;1170.0
2b3c2f2c-fe92-4580-a847-709db5a771a9;56c53303-3099-4180-ada3-47db61fafb3a;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;730;4660;{18327.841706, 84064.276842, 22290}|{19019.578319, 83749.474588, 22290};{18327.841707, 84064.276847, 22240}|{18327.841707, 84064.276847, 26900};{18437.377299, 84250.647109, 22290};{18348.321398, 84054.958462, 22290};{18718.23861, 84004.721462, 22290};{18372.576764, 84162.57626, 24570.0};45.000002;14.999999;715.000001;0.001559;215.0;0.998441;20.0;60;4580.0;20.0;60;4580.0;0.001558;215.000002;0.998441;715.000002;14.999999;45.000001
11046213-07e6-4f2b-a2af-a12fd0bfa0dc;56c53303-3099-4180-ada3-47db61fafb3a;326940;536580;ALUMINIUM;ALUMINIUM;3;3;90;215;216;60;60;730;4660;{18327.841706, 84064.276842, 23150}|{19019.578319, 83749.474588, 23150};{18327.841707, 84064.276847, 22240}|{18327.841707, 84064.276847, 26900};{18437.377299, 84250.647109, 23150};{18348.321398, 84054.958462, 23150};{18718.23861, 84004.721462, 23150};{18372.576764, 84162.57626, 24570.0};45.000002;14.999999;715.000001;0.001559;215.0;0.998441;880.0;60;3720.0;880.0;60;3720.0;0.001558;215.000002;0.998441;715.000002;14.999999;45.000001
56c53303-3099-4180-ada3-47db61fafb3a;bc179a94-6c48-4d21-bebc-07df47f45b41;536580;326940;ALUMINIUM;ALUMINIUM;3;3;90;216;215;60;60;4660;1185;{18327.841707, 84064.276847, 22240}|{18327.841707, 84064.276847, 26900};{17221.973305, 84567.546232, 22290}|{18327.841705, 84064.27684, 22290};{18396.419208, 84269.286715, 22290};{18307.363307, 84073.598068, 22290};{18372.576764, 84162.57626, 24570.0};{17819.436102, 84413.757284, 22290};20.0;60;4580.0;0.001557;215.000002;0.998441;45.0;15.0;1170.0;1170.0;15.0;45.0;0.001557;215.0;0.998443;20.0;60;4580.0
56c53303-3099-4180-ada3-47db61fafb3a;92cf1a88-d5d2-4584-8a15-08f2d277041a;536580;536580;ALUMINIUM;ALUMINIUM;3;3;0;216;216;60;60;4660;3980;{18327.841707, 84064.276847, 22240}|{18327.841707, 84064.276847, 26900};{18327.841707, 84064.276847, 26910}|{18327.841707, 84064.276847, 30890};{18417.311821, 84260.875674, 26905.0};{18327.841707, 84064.276847, 26905.0};{18372.576764, 84162.57626, 24570.0};{18372.576764, 84162.57626, 28900.0};4670.0;-10.0;3990.0;3.9581e-8;216.0;9.6588e-8;6.751e-8;60.0;6.7512e-8;4670.0;-10.0;3990.0;3.9581e-8;216.0;9.6588e-8;6.7506e-8;60.0;6.7515e-8
