GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PLANE1_X_OVERLAP;PLANE2_X_OVERLAP;PART1_WDITH;PART2_WDITH;PLANE1_Y_OVERLAP;PLANE2_Y_OVERLAP;PLANE1_Z_OVERLAP;PLANE2_Z_OVERLAP;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT
b12d7d74-449c-4389-b343-e1558e295723;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;569.98;1089.98;300;569.98;80.01;0;0;265;1765;5860;23440.01;{100674.878419, 242795.708353, 49290.000763}|{100674.878556, 236935.708353, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{100104.898503, 242755.703783, 49025.000763};{100674.878423, 242755.703783, 49025.000763}
248f936e-bedf-4651-9224-2d798b77bded;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;570;570;300;570;80.01;0;0;265;1765;5860;23440.01;{100674.878419, 242795.708353, 49290.000763}|{100674.878556, 236935.708353, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{101244.878422, 242755.703787, 49025.000763};{100674.87842, 242755.703774, 49025.000763}
e2dc2e70-5cc6-4439-a626-19bbd133abec;e6c1debb-0296-4261-9184-d1d499f1700b;1765*300;UPB265(265X1200);C50/60;C45/55;74;12;90;1200;80;300;1200;80;1200;0;0;1765;265;23440.01;5860;{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{109084.878419, 242795.69855, 49290.000763}|{109084.878556, 236935.69855, 49290.000763};{109684.87842, 242755.698886, 49025.000763};{108484.87842, 242755.698859, 49025.000763}
6f62453f-9e4f-4918-a156-3aef6721a01b;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860;23440.01;{103084.878419, 242795.708409, 49290.000763}|{103084.878556, 236935.708409, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{103684.87842, 242755.703816, 49025.000763};{102484.87842, 242755.703788, 49025.000763}
690f13eb-c767-493e-bb51-3d4774e4e04f;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860;23440.01;{101884.878419, 242795.708381, 49290.000763}|{101884.878556, 236935.708381, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{102484.87842, 242755.703802, 49025.000763};{101284.87842, 242755.703774, 49025.000763}
e2dc2e70-5cc6-4439-a626-19bbd133abec;f90834aa-5651-4c3d-b1ca-031057ff73e3;1765*300;UPB265(265X1200);C50/60;C45/55;74;12;90;660.03;79.99;300;1200;79.99;660.03;0;0;1765;265;23440.01;5860;{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{123484.878419, 242795.688888, 49290.000763}|{123484.878556, 236935.688888, 49290.000763};{123544.904609, 242755.694049, 49025.000763};{122884.87842, 242755.694034, 49025.000763}
ca923d8f-1de8-4c86-9a10-07031c6ba251;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;79.99;1200;1200;300;1200;79.99;0;0;265;1765;5860;23440.01;{122284.878419, 242795.68886, 49290.000763}|{122284.878556, 236935.68886, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{122884.87842, 242755.694041, 49025.000763};{121684.87842, 242755.694014, 49025.000763}
8086f84e-2733-4f64-87c6-cdd986474ce5;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;79.99;1200;1200;300;1200;79.99;0;0;265;1765;5860;23440.01;{119884.878419, 242795.688804, 49290.000763}|{119884.878556, 236935.688804, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{120484.87842, 242755.694013, 49025.000763};{119284.87842, 242755.693985, 49025.000763}
0e34b93b-fd59-4613-be7d-5780c420bfaa;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;79.99;1200;1200;300;1200;79.99;0;0;265;1765;5860;23440.01;{121084.878419, 242795.688832, 49290.000763}|{121084.878556, 236935.688832, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{121684.87842, 242755.694027, 49025.000763};{120484.87842, 242755.694, 49025.000763}
1645f6f3-8625-4dba-ae14-a6eb95cbcf70;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;79.99;1200;1200;300;1200;79.99;0;0;265;1765;5860;23440.01;{118684.878419, 242795.688776, 49290.000763}|{118684.878556, 236935.688776, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{119284.87842, 242755.693999, 49025.000763};{118084.87842, 242755.693971, 49025.000763}
32beec83-7dc4-4bc3-aa8a-926d3ea5e59f;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80;1200;1200;300;1200;80;0;0;265;1765;5860.01;23440.01;{117484.878419, 242795.698747, 49290.000763}|{117484.878556, 236935.688747, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{118084.87842, 242755.698985, 49025.000763};{116884.87842, 242755.698957, 49025.000763}
97b131e4-b131-429e-9e19-fd53a753f583;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80;1200;1200;300;1200;80;0;0;265;1765;5860;23440.01;{113884.878419, 242795.698663, 49290.000763}|{113884.878556, 236935.698663, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{114484.87842, 242755.698943, 49025.000763};{113284.87842, 242755.698915, 49025.000763}
5c7dd8a6-77a6-48ab-b2a6-81055cdc8820;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80;1200;1200;300;1200;80;0;0;265;1765;5860;23440.01;{115084.878419, 242795.698691, 49290.000763}|{115084.878556, 236935.698691, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{115684.87842, 242755.698957, 49025.000763};{114484.87842, 242755.698929, 49025.000763}
bd39d65f-0a17-4ca0-81dd-51592b4e44d0;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80;1200;1200;300;1200;80;0;0;265;1765;5860;23440.01;{116284.878419, 242795.698719, 49290.000763}|{116284.878556, 236935.698719, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{116884.87842, 242755.698971, 49025.000763};{115684.87842, 242755.698943, 49025.000763}
5815e89c-afe7-4b2e-b3e1-487f7b73864d;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860.01;23440.01;{105484.878419, 242795.708466, 49290.000763}|{105484.878556, 236935.698466, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{106084.87842, 242755.703844, 49025.000763};{104884.87842, 242755.703816, 49025.000763}
2d44b2a9-7831-424e-be9b-d1642e586414;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80;1200;1200;300;1200;80;0;0;265;1765;5860;23440.01;{106684.878419, 242795.698494, 49290.000763}|{106684.878556, 236935.698494, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{107284.87842, 242755.698858, 49025.000763};{106084.87842, 242755.698831, 49025.000763}
8a0dba70-b649-40eb-87a3-63528cdb5f6f;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80;1200;1200;300;1200;80;0;0;265;1765;5860;23440.01;{112684.878419, 242795.698635, 49290.000763}|{112684.878556, 236935.698635, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{113284.87842, 242755.698929, 49025.000763};{112084.87842, 242755.698901, 49025.000763}
618abc05-90f8-4079-bca3-53a1277c68a8;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80;1200;1200;300;1200;80;0;0;265;1765;5860;23440.01;{110284.878419, 242795.698578, 49290.000763}|{110284.878556, 236935.698578, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{110884.87842, 242755.6989, 49025.000763};{109684.87842, 242755.698873, 49025.000763}
4fb0ed58-3c3b-43c7-b2c5-2f2f3ed8121f;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80;1200;1200;300;1200;80;0;0;265;1765;5860;23440.01;{111484.878419, 242795.698607, 49290.000763}|{111484.878556, 236935.698607, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{112084.87842, 242755.698914, 49025.000763};{110884.87842, 242755.698887, 49025.000763}
2ab54f02-c12f-4feb-b88d-d1453cd67be1;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860.01;23440.01;{113884.877404, 248795.700215, 49290.000763}|{113884.877541, 242935.690215, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{114484.877538, 242975.694735, 49025.000763};{113284.877538, 242975.694707, 49025.000763}
34edb7ce-fe52-42c8-b75b-6537701258b5;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860.02;23440.01;{111484.877404, 248795.710159, 49290.000763}|{111484.877541, 242935.690159, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{112084.877538, 242975.694707, 49025.000763};{110884.877538, 242975.694679, 49025.000763}
c3f3ac83-7730-4345-a603-5b16cfaada2f;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860.01;23440.01;{112684.877404, 248795.700187, 49290.000763}|{112684.877541, 242935.690187, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{113284.877538, 242975.694721, 49025.000763};{112084.877538, 242975.694693, 49025.000763}
7407fb29-2a0e-4d24-b28b-7a5109241b5e;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80;1200;1200;300;1200;80;0;0;265;1765;5860.01;23440.01;{110284.877404, 248795.710131, 49290.000763}|{110284.877541, 242935.700131, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{110884.877538, 242975.699693, 49025.000763};{109684.877538, 242975.699665, 49025.000763}
1b29503f-6ebf-4b33-b7ee-6049a73fa5dd;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80;660.03;1200;300;660.03;80;0;0;265;1765;5860;23440.01;{123484.877404, 248795.70044, 49290.000763}|{123484.877541, 242935.69044, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{122884.877535, 242975.699202, 49025.000763};{123544.904606, 242975.699202, 49025.000763}
597b9689-171a-4a94-a3fb-cad80bba00fc;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860.01;23440.01;{121084.877404, 248795.700384, 49290.000763}|{121084.877541, 242935.690384, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{121684.877538, 242975.694819, 49025.000763};{120484.877538, 242975.694792, 49025.000763}
3540649b-fce0-4d35-9397-490a751f085f;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860.01;23440.01;{122284.877404, 248795.700412, 49290.000763}|{122284.877541, 242935.690412, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{122884.877538, 242975.694834, 49025.000763};{121684.877538, 242975.694806, 49025.000763}
489fbc48-0e2d-45dc-bae9-f0061feb7b92;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860.01;23440.01;{118684.877404, 248795.700328, 49290.000763}|{118684.877541, 242935.690328, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{119284.877538, 242975.694791, 49025.000763};{118084.877538, 242975.694764, 49025.000763}
e2dc2e70-5cc6-4439-a626-19bbd133abec;fabdac84-2475-4ea8-8079-b96f6efbf9a1;1765*300;UPB265(265X1200);C50/60;C45/55;74;12;90;1200;80.01;300;1200;80.01;1200;0;0;1765;265;23440.01;5860.01;{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{119884.877404, 248795.700356, 49290.000763}|{119884.877541, 242935.690356, 49290.000763};{120484.877538, 242975.694805, 49025.000763};{119284.877538, 242975.694778, 49025.000763}
2fea00c9-316c-4b15-9b98-229ff82bbf40;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860.01;23440.01;{117484.877404, 248795.7003, 49290.000763}|{117484.877541, 242935.6903, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{118084.877538, 242975.694777, 49025.000763};{116884.877538, 242975.69475, 49025.000763}
e2dc2e70-5cc6-4439-a626-19bbd133abec;ff06680a-67ac-4af2-8905-b7661321ee11;1765*300;UPB265(265X1200);C50/60;C45/55;74;12;90;1200;80.01;300;1200;80.01;1200;0;0;1765;265;23440.01;5860.01;{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{116284.877404, 248795.700272, 49290.000763}|{116284.877541, 242935.690272, 49290.000763};{116884.877538, 242975.694763, 49025.000763};{115684.877538, 242975.694735, 49025.000763}
cdc2b5f5-8dfe-426e-83d7-e25fd76e70ad;e2dc2e70-5cc6-4439-a626-19bbd133abec;UPB265(265X1200);1765*300;C45/55;C50/60;12;74;90;80.01;1200;1200;300;1200;80.01;0;0;265;1765;5860.01;23440.01;{115084.877404, 248795.700243, 49290.000763}|{115084.877541, 242935.690243, 49290.000763};{100104.898503, 242865.699211, 49025.000763}|{123544.904606, 242865.699211, 49025.000763};{115684.877538, 242975.694749, 49025.000763};{114484.877538, 242975.694721, 49025.000763}
7a0b5473-3aed-4308-b500-bce3bb4c3a44;c23b9bbf-fc85-4614-9d64-ba83c852c9b7;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;100;446;1200;100;1200;235;235;335;265;9680;7586.52;{82454.89939, 261660.69168, 45690}|{92134.903672, 261660.689256, 45690};{91388.817867, 253923.17032, 45720}|{91388.817867, 261537.68819, 45720};{90788.817867, 261487.689454, 45572.5};{91988.817867, 261487.689454, 45572.5}
823859e4-8c4d-4695-b5f6-129037ddf90d;c23b9bbf-fc85-4614-9d64-ba83c852c9b7;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;7586.52;7586.52;778.92;1200;-40;-40;265;265;265;265;7586.52;7586.52;{89969.897867, 253923.17032, 45720}|{89969.897867, 261537.68819, 45720};{91388.817867, 253923.17032, 45720}|{91388.817867, 261537.68819, 45720};{90768.817867, 253951.16652, 45587.5};{90768.817867, 261537.689838, 45587.5}
8b82e457-e25e-4755-85d5-251b77a17578;c23b9bbf-fc85-4614-9d64-ba83c852c9b7;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;2306.99;2306.99;1200;1200;-126.08;-126.08;265;265;265;265;2310;7586.52;{92714.898037, 259230.692566, 45720}|{92714.898037, 261540.69957, 45720};{91388.817867, 253923.17032, 45720}|{91388.817867, 261537.68819, 45720};{92051.857952, 259230.69652, 45587.5};{92051.857952, 261537.689637, 45587.5}
3f263979-48d5-4498-a750-ea25808801a2;7a0b5473-3aed-4308-b500-bce3bb4c3a44;UPB265(265X1200);HQ320*8-20*150-15*446;C45/55;S355J2 NM;12;1818;90;100;191;1200;446;191;100;235;235;265;335;4131.98;9680;{82045.897017, 257405.714103, 45720}|{82045.897017, 261537.713038, 45720};{82454.89939, 261660.69168, 45690}|{92134.903672, 261660.689256, 45690};{82550.398163, 261487.691767, 45455};{82550.398163, 261487.691767, 45690}
3f263979-48d5-4498-a750-ea25808801a2;f7e4c48c-e625-46e4-92fd-37befdc4ae06;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.98;3361.56;{82045.897017, 257405.714103, 45720}|{82045.897017, 261537.713038, 45720};{82045.898038, 254024.16324, 45720}|{82045.898037, 257385.723239, 45720};{81445.898038, 257395.718671, 45587.5};{82645.897017, 257395.718671, 45587.5}
3f263979-48d5-4498-a750-ea25808801a2;d6f61ad1-1a78-4878-9370-78d0dfae9960;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.98;4131.98;1200;1200;0;0;265;265;265;265;4131.98;4131.98;{82045.897017, 257405.714103, 45720}|{82045.897017, 261537.713038, 45720};{83245.897017, 257405.714103, 45720}|{83245.897017, 261537.713038, 45720};{82645.897017, 257405.714103, 45587.5};{82645.897017, 261537.691926, 45587.5}
7a0b5473-3aed-4308-b500-bce3bb4c3a44;c4f3f3b6-1ee9-4a45-94c1-c5cb23eab3c1;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;100;446;1200;100;1200;235;235;335;265;9680;7586.52;{82454.89939, 261660.69168, 45690}|{92134.903672, 261660.689256, 45690};{89369.897867, 253923.17032, 45720}|{89369.897867, 261537.68819, 45720};{88769.897867, 261487.689954, 45572.5};{89969.897867, 261487.689954, 45572.5}
823859e4-8c4d-4695-b5f6-129037ddf90d;c4f3f3b6-1ee9-4a45-94c1-c5cb23eab3c1;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;7586.52;7586.52;778.92;1200;0;0;265;265;265;265;7586.52;7586.52;{89969.897867, 253923.17032, 45720}|{89969.897867, 261537.68819, 45720};{89369.897867, 253923.17032, 45720}|{89369.897867, 261537.68819, 45720};{89969.897867, 253951.16652, 45587.5};{89969.897867, 261537.690132, 45587.5}
a1eb3560-60e1-4a2b-a1f3-0b23335edb54;c4f3f3b6-1ee9-4a45-94c1-c5cb23eab3c1;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.98;4131.98;1200;1200;-124;-124;265;265;265;265;4131.98;7586.52;{88045.897017, 257405.714103, 45720}|{88045.897017, 261537.713038, 45720};{89369.897867, 253923.17032, 45720}|{89369.897867, 261537.68819, 45720};{88707.897442, 257405.714103, 45587.5};{88707.897442, 261537.690132, 45587.5}
c4f3f3b6-1ee9-4a45-94c1-c5cb23eab3c1;e0c36187-ab05-4a10-811b-d78bc9bc03d0;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;3361.56;3361.56;1200;1200;-124;-124;265;265;265;265;7586.52;3361.56;{89369.897867, 253923.17032, 45720}|{89369.897867, 261537.68819, 45720};{88045.898038, 254024.16324, 45720}|{88045.898037, 257385.723239, 45720};{88707.897952, 254024.16799, 45587.5};{88707.897952, 257385.723239, 45587.5}
7a0b5473-3aed-4308-b500-bce3bb4c3a44;823859e4-8c4d-4695-b5f6-129037ddf90d;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;778.92;100;446;778.92;100;778.92;235;235;335;265;9680;7586.52;{82454.89939, 261660.69168, 45690}|{92134.903672, 261660.689256, 45690};{89969.897867, 253923.17032, 45720}|{89969.897867, 261537.68819, 45720};{89969.897867, 261487.68971, 45572.5};{90748.817867, 261487.68971, 45572.5}
8acc64c6-911e-4b16-9f39-d2e9676c009a;bf8229fb-d9c6-4b49-92cd-8f58f0dcbbea;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;1200;1200;1180;1180;200;200;200;200;5808;5808;{97464.892491, 257769.684829, 43520.000763}|{97464.892626, 251961.684829, 43520.000763};{97484.897253, 263769.684826, 43520.000763}|{97484.897367, 257961.684823, 43520.000763};{98064.892488, 257865.685148, 43420.000763};{96884.897371, 257865.685124, 43420.000763}
2ca6b982-0b99-42d8-9a6c-44c72a1cdf7f;8acc64c6-911e-4b16-9f39-d2e9676c009a;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;5808;5808;1200;1200;-100;-100;200;200;200;200;5808;5808;{98764.892491, 257769.684858, 43520.000763}|{98764.892626, 251961.684858, 43520.000763};{97464.892491, 257769.684829, 43520.000763}|{97464.892626, 251961.684829, 43520.000763};{98114.892491, 257769.685461, 43420.000763};{98114.892624, 251961.684843, 43420.000763}
8acc64c6-911e-4b16-9f39-d2e9676c009a;dd24b78a-c55f-46b4-9c22-46b591bf9220;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;1200;1200;352;1200;80;200;200;200;210;5808;2890;{97464.892491, 257769.684829, 43520.000763}|{97464.892626, 251961.684829, 43520.000763};{96659.895597, 257865.685534, 43520.000763}|{99584.898627, 257865.684087, 43520.000763};{98064.892492, 257729.685124, 43420.000763};{96864.892492, 257729.685096, 43420.000763}
8acc64c6-911e-4b16-9f39-d2e9676c009a;fca8d0d9-0434-4f29-907e-e07680eb2e53;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;1149.99;1200;352;1149.99;80;200;200;200;210;5808;2634.99;{97464.892491, 257769.684829, 43520.000763}|{97464.892626, 251961.684829, 43520.000763};{96669.895597, 251865.685534, 43520.000763}|{99584.898627, 251865.684087, 43520.000763};{96914.905587, 252001.685089, 43420.000763};{98064.892696, 252001.684517, 43420.000763}
08bf0f36-5e37-4785-ba85-a02f2de0fbce;8acc64c6-911e-4b16-9f39-d2e9676c009a;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;1200;1200;1200;1200;200;200;200;200;2808;5808;{97464.896299, 251769.684888, 43520.000763}|{97464.896364, 248961.684888, 43520.000763};{97464.892491, 257769.684829, 43520.000763}|{97464.892626, 251961.684829, 43520.000763};{98064.892626, 251865.685154, 43420.000763};{96864.896297, 251865.685126, 43420.000763}
2ca6b982-0b99-42d8-9a6c-44c72a1cdf7f;460378ef-c63d-476f-a211-c7984e3f8c20;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;1200;1200;1120;1120;200;200;200;200;5808;5808;{98764.892491, 257769.684858, 43520.000763}|{98764.892626, 251961.684858, 43520.000763};{98684.894876, 263769.684855, 43520.000763}|{98684.895012, 257961.684855, 43520.000763};{99284.895012, 257865.68484, 43420.000763};{98164.892488, 257865.684814, 43420.000763}
2ca6b982-0b99-42d8-9a6c-44c72a1cdf7f;dd24b78a-c55f-46b4-9c22-46b591bf9220;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;1200;1200;352;1200;80;200;200;200;210;5808;2890;{98764.892491, 257769.684858, 43520.000763}|{98764.892626, 251961.684858, 43520.000763};{96659.895597, 257865.685534, 43520.000763}|{99584.898627, 257865.684087, 43520.000763};{99364.892492, 257729.68448, 43420.000763};{98164.892492, 257729.684452, 43420.000763}
2ca6b982-0b99-42d8-9a6c-44c72a1cdf7f;7d1ee930-b73c-44a5-bc47-88069db24ecb;UPB200(200X1200);UPB200(200X1200);C45/55;C45/55;17;17;0;-192;-192;1200;1200;1200;1200;200;200;200;200;5808;2808;{98764.892491, 257769.684858, 43520.000763}|{98764.892626, 251961.684858, 43520.000763};{98764.896299, 251769.684916, 43520.000763}|{98764.896364, 248961.684916, 43520.000763};{99364.892626, 251865.684845, 43420.000763};{98164.896297, 251865.684817, 43420.000763}
2ca6b982-0b99-42d8-9a6c-44c72a1cdf7f;fca8d0d9-0434-4f29-907e-e07680eb2e53;UPB200(200X1200);HQ200*6-15*100-10*352;C45/55;S355J2 NM;17;1818;90;80;1200;1200;352;1200;80;200;200;200;210;5808;2634.99;{98764.892491, 257769.684858, 43520.000763}|{98764.892626, 251961.684858, 43520.000763};{96669.895597, 251865.685534, 43520.000763}|{99584.898627, 251865.684087, 43520.000763};{99364.892623, 252001.684871, 43420.000763};{98164.892623, 252001.684843, 43420.000763}
7a0b5473-3aed-4308-b500-bce3bb4c3a44;a1eb3560-60e1-4a2b-a1f3-0b23335edb54;HQ320*8-20*150-15*446;UPB265(265X1200);S355J2 NM;C45/55;1818;12;90;1200;100;446;1200;100;1200;235;235;335;265;9680;4131.98;{82454.89939, 261660.69168, 45690}|{92134.903672, 261660.689256, 45690};{88045.897017, 257405.714103, 45720}|{88045.897017, 261537.713038, 45720};{87445.897017, 261487.690796, 45572.5};{88645.897017, 261487.690796, 45572.5}
14d476e0-4ac9-40e2-8102-9994df69600d;a1eb3560-60e1-4a2b-a1f3-0b23335edb54;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;4131.98;4131.98;1200;1200;0;0;265;265;265;265;4131.98;4131.98;{86845.897017, 257405.714103, 45720}|{86845.897017, 261537.713038, 45720};{88045.897017, 257405.714103, 45720}|{88045.897017, 261537.713038, 45720};{87445.897017, 257405.714103, 45587.5};{87445.897017, 261537.691803, 45587.5}
a1eb3560-60e1-4a2b-a1f3-0b23335edb54;e0c36187-ab05-4a10-811b-d78bc9bc03d0;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;-19.99;-19.99;1200;1200;1200;1200;265;265;265;265;4131.98;3361.56;{88045.897017, 257405.714103, 45720}|{88045.897017, 261537.713038, 45720};{88045.898038, 254024.16324, 45720}|{88045.898037, 257385.723239, 45720};{87445.898038, 257395.718671, 45587.5};{88645.897017, 257395.718671, 45587.5}
