GUID1;GUID2;PROFILE1;PROFILE2;MATERIAL1;MATERIAL2;CLASS1;CLASS2;ANGLE;PLANE1_X_OVERLAP;PLANE2_X_OVERLAP;PART1_WDITH;PART2_WDITH;PLANE1_Y_OVERLAP;PLANE2_Y_OVERLAP;PLANE1_Z_OVERLAP;PLANE2_Z_OVERLAP;PART1_HEIGHT;PART2_HEIGHT;PART1_LENGTH;PART2_LENGTH;PART1_POINTS;PART2_POINTS;CONNECTION_FIRST_POINT;CONNECTION_SECOND_POINT;PART1_COG;PART2_COG
7c642d85-4b3c-46ee-ba16-ea761a967250;8097f051-1b2f-455b-9e73-48080a9924ba;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;1200.11;80.04;250;1200;80.02;1200;265;265;3580;265;3000;6680.91;{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{66580.912625, 24848.966685, 33830.000374}|{59950.032626, 24848.893485, 33830.000374};{60010.003477, 24248.894149, 33697.500374};{60009.99023, 25448.894149, 33697.500374};{59924.999343, 25499.923301, 32040.002014};{63310.442977, 24848.930583, 33697.500374}
8097f051-1b2f-455b-9e73-48080a9924ba;e2f2de2d-67a4-4085-a851-f4ceb290c734;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;6680.89;6680.89;1200;1000;0;0;265;265;265;265;6680.91;6680.91;{66580.912625, 24848.966685, 33830.000374}|{59950.032626, 24848.893485, 33830.000374};{66580.936002, 25448.966686, 33830.000374}|{59950.026002, 25448.893485, 33830.000374};{66650.892957, 25448.967458, 33697.500374};{59969.999099, 25448.893707, 33697.500374};{63310.442977, 24848.930583, 33697.500374};{63310.446907, 25948.930583, 33697.500374}
091daeba-e882-410e-ae7d-7f03db0455c1;7b7694bd-a5d1-45e7-a8dc-225b0bf45791;3550*250;UPB265(265X1200);C45/55;C45/55;1;12;90;1180.04;80.04;250;1200;80.02;1179.93;-20;-20;3200;265;2730.96;6680.91;{60049.992957, 24247.262961, 37450.002014}|{60050.006957, 26999.922961, 37450.002014};{66580.912625, 24848.966685, 37430.000374}|{59950.032626, 24848.893485, 37430.000374};{60009.982586, 24268.963495, 37440.001194};{60009.988587, 25448.896407, 37440.001194};{59925.000012, 25634.444195, 39050.002014};{63310.442961, 24848.930583, 37297.500374}
1235acc4-053e-4852-bd60-acff02a5ad8a;7b7694bd-a5d1-45e7-a8dc-225b0bf45791;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;1180.04;80.04;250;1200;80.02;1179.93;265;265;3580;265;2730.96;6680.91;{60049.992957, 24247.262961, 33850.002014}|{60050.006957, 26999.922961, 33850.002014};{66580.912625, 24848.966685, 37430.000374}|{59950.032626, 24848.893485, 37430.000374};{60009.982586, 24268.963495, 37297.500374};{60009.988587, 25448.896407, 37297.500374};{59925.000012, 25634.444195, 35640.002014};{63310.442961, 24848.930583, 37297.500374}
163bd7d6-856a-4819-98ff-846c72ad343f;7b7694bd-a5d1-45e7-a8dc-225b0bf45791;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;6680.89;6680.89;1000;1200;0;0;265;265;265;265;6680.91;6680.91;{66580.936002, 25448.966686, 37430.000374}|{59950.026002, 25448.893485, 37430.000374};{66580.912625, 24848.966685, 37430.000374}|{59950.032626, 24848.893485, 37430.000374};{66650.892957, 25448.967458, 37297.500374};{59969.999069, 25448.893707, 37297.500374};{63310.446892, 25948.930583, 37297.500374};{63310.442961, 24848.930583, 37297.500374}
02b68cf7-e614-40ca-acd7-2355b80a8405;c81836e7-01f6-42ed-acdb-55fc2e344cca;UPB265(265X1200);3580*250;C45/55;C45/55;12;1;0;-190;-189.99;1200;250.03;250.06;250.03;265;265;265;3580;6680.91;4780.47;{66580.915374, 24599.987975, 30230.000374}|{59950.035374, 24599.914775, 30230.000374};{54729.506249, 23999.901397, 26650.000793}|{60049.996249, 23999.92383, 26650.000793};{59874.991513, 24124.927573, 29965.000374};{59874.991513, 24124.927573, 30230.000793};{63310.442269, 24599.951873, 30097.500374};{57389.754779, 24124.91322, 28440.000793}
02b68cf7-e614-40ca-acd7-2355b80a8405;0b6defb4-b30e-4de6-84b6-e95fb1cc84da;UPB265(265X1200);UPB380(380X1200);C45/55;C45/55;12;80;0;6680.91;6680.94;1200;1200;-121.28;-121.44;265;265;265;380;6680.91;14480.9;{66580.915374, 24599.987975, 30230.000374}|{59950.035374, 24599.914775, 30230.000374};{52189.988739, 23278.545994, 30230.000379}|{66670.888202, 23278.421675, 30230.000379};{66650.906757, 23939.271832, 30097.500374};{59969.992369, 23939.198081, 30097.500374};{63310.442269, 24599.951873, 30097.500374};{59430.441073, 23278.483835, 30040.000379}
02b68cf7-e614-40ca-acd7-2355b80a8405;7c642d85-4b3c-46ee-ba16-ea761a967250;UPB265(265X1200);3580*250;C45/55;C45/55;12;1;90;80.05;1200.1;1200;250;1199.99;80.02;-20;-20;265;3580;6680.91;3000;{66580.915374, 24599.987975, 30230.000374}|{59950.035374, 24599.914775, 30230.000374};{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{60009.981233, 23999.921706, 30240.001194};{60009.987336, 25199.917697, 30240.001194};{63310.442269, 24599.951873, 30097.500374};{59924.999343, 25499.923301, 32040.002014}
02b68cf7-e614-40ca-acd7-2355b80a8405;75233d69-9620-4876-8ad5-010791faf90b;UPB265(265X1200);3580*250;C45/55;C45/55;12;1;90;80.05;1200.1;1200;250;1199.99;80.02;265;265;265;3580;6680.91;3000;{66580.915374, 24599.987975, 30230.000374}|{59950.035374, 24599.914775, 30230.000374};{60049.991699, 23999.92383, 26650.002014}|{60050.006958, 26999.92383, 26650.002014};{60010.00218, 23999.919449, 30097.500374};{60009.988934, 25199.915439, 30097.500374};{63310.442269, 24599.951873, 30097.500374};{59924.999328, 25499.923301, 28440.002014}
02b68cf7-e614-40ca-acd7-2355b80a8405;e69edcb2-ebe5-4518-9c50-888049f34ad6;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;6680.9;6680.9;1200;1200;0;0;265;265;265;265;6680.91;6680.91;{66580.915374, 24599.987975, 30230.000374}|{59950.035374, 24599.914775, 30230.000374};{66580.942127, 25799.987976, 30230.000374}|{59950.022127, 25799.914775, 30230.000374};{66650.89284, 25199.988748, 30097.500374};{59969.997802, 25199.914998, 30097.500374};{63310.442269, 24599.951873, 30097.500374};{63310.446375, 25799.951873, 30097.500374}
74d0eb54-45e7-4d36-9a79-4cda5d636957;9e913db8-53dd-4316-b283-7fa543ca9213;UPB265(265X1200);UPB265(265X1200);C45/55;C45/55;12;12;0;6630.89;6630.89;880;1200;-40;-40;265;265;265;265;6630.91;6630.91;{66580.931856, 26389.988357, 23030.000374}|{59950.011856, 26389.915156, 23030.000374};{66580.918636, 24869.988357, 23030.000374}|{59950.028636, 24869.915156, 23030.000374};{66600.893093, 25489.988576, 22897.500374};{59969.9996, 25489.915377, 22897.500374};{63285.447154, 25949.951977, 22897.500374};{63285.443193, 24869.951978, 22897.500374}
13feee5e-7c19-4a79-9761-f4d9d0b6a653;9e913db8-53dd-4316-b283-7fa543ca9213;3580*250;UPB265(265X1200);C50/60;C45/55;1;12;90;1200.11;80.04;250;1200;80.02;1200;-20;-20;3580;265;3000;6630.91;{60049.991699, 23999.92383, 23050.002014}|{60050.006958, 26999.92383, 23050.002014};{66580.918636, 24869.988357, 23030.000374}|{59950.028636, 24869.915156, 23030.000374};{60010.003554, 24269.91582, 23040.001194};{60009.990307, 25469.91582, 23040.001194};{59924.999328, 25499.923301, 24840.002014};{63285.443193, 24869.951978, 22897.500374}
091daeba-e882-410e-ae7d-7f03db0455c1;f68c129b-5175-4b30-a8eb-1f3ec355bd30;3550*250;3580*250;C45/55;Crane check;1;1;90;250.02;-19.99;250;250;-20;250;3200;3200;3200;3580;2730.96;4780.02;{60049.992957, 24247.262961, 37450.002014}|{60050.006957, 26999.922961, 37450.002014};{60050.006957, 26999.923828, 37450.002014}|{54999.986957, 26999.927641, 37450.002014};{59790.005563, 26874.924471, 37450.002014};{59790.005563, 26874.924471, 40650.002014};{59925.000012, 25634.444195, 39050.002014};{57389.997693, 26874.925837, 39240.002014}
091daeba-e882-410e-ae7d-7f03db0455c1;1235acc4-053e-4852-bd60-acff02a5ad8a;3550*250;3580*250;C45/55;C45/55;1;1;0;2730.96;2730.96;250;250;250;250;-20;-20;3200;3580;2730.96;2730.96;{60049.992957, 24247.262961, 37450.002014}|{60050.006957, 26999.922961, 37450.002014};{60049.992957, 24247.262961, 33850.002014}|{60050.006957, 26999.922961, 33850.002014};{59924.993068, 24268.963927, 37440.002014};{59925.006957, 26999.924464, 37440.002014};{59925.000012, 25634.444195, 39050.002014};{59925.000012, 25634.444195, 35640.002014}
08829671-4bac-4a17-8e61-9bc17297f870;091daeba-e882-410e-ae7d-7f03db0455c1;UPB265(265X1200);3550*250;C45/55;C45/55;12;1;90;80.01;531.03;551.03;250;531.03;80.01;-20;-20;265;3200;6680.9;2730.96;{66580.945073, 26468.966686, 37430.000374}|{59950.015073, 26468.893485, 37430.000374};{60049.992957, 24247.262961, 37450.002014}|{60050.006957, 26999.922961, 37450.002014};{60009.999169, 26468.891892, 37440.001194};{60010.001869, 26999.924032, 37440.001194};{63310.449987, 26744.445583, 37297.500374};{59925.000012, 25634.444195, 39050.002014}
091daeba-e882-410e-ae7d-7f03db0455c1;163bd7d6-856a-4819-98ff-846c72ad343f;3550*250;UPB265(265X1200);C45/55;C45/55;1;12;90;1000.11;80.03;250;1000;80.02;1000;-20;-20;3200;265;2730.96;6680.91;{60049.992957, 24247.262961, 37450.002014}|{60050.006957, 26999.922961, 37450.002014};{66580.936002, 25448.966686, 37430.000374}|{59950.026002, 25448.893485, 37430.000374};{60010.007937, 25448.894149, 37440.001194};{60009.996898, 26448.894149, 37440.001194};{59925.000012, 25634.444195, 39050.002014};{63310.446892, 25948.930583, 37297.500374}
39b67f44-0baa-49f3-90ef-9be862e78242;5f164160-fd26-4b6f-82a0-e2569f6ac3a9;3580*250;3580*250;C45/55;C45/55;1;1;90;250.01;-19.99;250.01;250;-19.99;250;3580;3580;3580;3580;5281.04;3059.99;{54729.997781, 29549.999802, 37450.002014}|{54729.981049, 24269.822741, 37450.002014};{58329.990478, 29549.92688, 37450.002014}|{54999.990478, 29549.92688, 37450.002014};{54990.002376, 29424.92688, 37450.002014};{54990.002376, 29424.92688, 41030.002014};{54854.99385, 26909.481546, 39240.002014};{56529.99413, 29424.92688, 39240.002014}
39b67f44-0baa-49f3-90ef-9be862e78242;f68c129b-5175-4b30-a8eb-1f3ec355bd30;3580*250;3580*250;C45/55;Crane check;1;1;90;250.01;-19.98;250.01;250;-19.99;250;3580;3580;3580;3580;5281.04;4780.02;{54729.997781, 29549.999802, 37450.002014}|{54729.981049, 24269.822741, 37450.002014};{60050.006957, 26999.923828, 37450.002014}|{54999.986957, 26999.927641, 37450.002014};{54989.994163, 26874.927649, 37450.002014};{54989.994163, 26874.927649, 41030.002014};{54854.99385, 26909.481546, 39240.002014};{57389.997693, 26874.925837, 39240.002014}
39b67f44-0baa-49f3-90ef-9be862e78242;e8c024f3-54c7-4ad8-9dc1-308d539cb4e6;3580*250;3580*250;C45/55;C45/55;1;1;0;5281;5281;250.01;250;250;250;-20;-20;3580;3580;5281.04;5281;{54729.997781, 29549.999802, 37450.002014}|{54729.981049, 24269.822741, 37450.002014};{54729.997781, 29549.999802, 33850.002014}|{54729.981049, 24269.822741, 33850.002014};{54854.997781, 29549.959132, 37440.002014};{54854.981045, 24268.963687, 37440.002014};{54854.99385, 26909.481546, 39240.002014};{54854.989413, 26909.461409, 35640.002014}
163976d3-91ee-4f24-a7fa-70f2279ed152;39b67f44-0baa-49f3-90ef-9be862e78242;850*250;3580*250;Crane check;C45/55;1;1;0;2800.07;2800.07;250;250.01;250;250;-20;-20;850;3580;2800.07;5281.04;{54729.997781, 29549.999802, 41050.002014}|{54729.988908, 26749.929802, 41050.002014};{54729.997781, 29549.999802, 37450.002014}|{54729.981049, 24269.822741, 37450.002014};{54854.997781, 29549.999406, 41040.002014};{54854.988908, 26749.929406, 41040.002014};{54854.993344, 28149.964406, 41475.002014};{54854.99385, 26909.481546, 39240.002014}
adbe09c6-45bd-4259-bd8d-70ac10b8e55d;e8c024f3-54c7-4ad8-9dc1-308d539cb4e6;3580*250;3580*250;C45/55;C45/55;1;1;90;-20;250.01;250;250;250;-20;3580;3580;3580;3580;3059.99;5281;{58329.990478, 29549.92688, 33850.002014}|{54999.990478, 29549.92688, 33850.002014};{54729.997781, 29549.999802, 33850.002014}|{54729.981049, 24269.822741, 33850.002014};{54989.997939, 29424.92688, 33850.002014};{54989.997939, 29424.92688, 37430.002014};{56529.99413, 29424.92688, 35640.002014};{54854.989413, 26909.461409, 35640.002014}
e8c024f3-54c7-4ad8-9dc1-308d539cb4e6;f37bbe5e-a526-4e6c-af89-4eaab3028a77;3580*250;3580*250;C45/55;C45/55;1;1;90;250.01;-19.99;250;250;-20;250;3580;3580;3580;3580;5281;4780.02;{54729.997781, 29549.999802, 33850.002014}|{54729.981049, 24269.822741, 33850.002014};{60050.006957, 26999.923828, 33850.002014}|{54999.986957, 26999.927641, 33850.002014};{54989.989726, 26874.927805, 33850.002014};{54989.989726, 26874.927805, 37430.002014};{54854.989413, 26909.461409, 35640.002014};{57389.997693, 26874.925993, 35640.002014}
126142be-07ab-42f7-baf3-bf6ef7c51f42;e8c024f3-54c7-4ad8-9dc1-308d539cb4e6;3580*250;3580*250;C45/55;C45/55;1;1;0;5280.97;5280.97;250.11;250;249.88;249.88;-20;-20;3580;3580;5550.04;5281;{54729.764056, 29549.92688, 30250.002014}|{54729.506249, 23999.902752, 30250.002014};{54729.997781, 29549.999802, 33850.002014}|{54729.981049, 24269.822741, 33850.002014};{54854.93601, 29549.932679, 33840.002014};{54854.690698, 24268.953962, 33840.002014};{54854.692406, 26774.914136, 32040.002014};{54854.989413, 26909.461409, 35640.002014}
d9adb0cd-9d57-4dce-9108-e343b4ce9dc0;e8c024f3-54c7-4ad8-9dc1-308d539cb4e6;3380*250;3580*250;Crane check;C45/55;1;1;0;-20;-20;250;250;249.76;249.99;3380;3380;3380;3580;5109.93;5281;{54730.014893, 34949.902741, 33850.002014}|{54729.762074, 29570.002747, 33850.002014};{54729.997781, 29549.999802, 33850.002014}|{54729.981049, 24269.822741, 33850.002014};{54854.88168, 29559.956946, 33850.002014};{54854.88168, 29559.956946, 37230.002014};{54854.882139, 32124.930744, 35540.002014};{54854.989413, 26909.461409, 35640.002014}
1235acc4-053e-4852-bd60-acff02a5ad8a;f37bbe5e-a526-4e6c-af89-4eaab3028a77;3580*250;3580*250;C45/55;C45/55;1;1;90;250.02;-19.99;250;250;-20;250;3580;3580;3580;3580;2730.96;4780.02;{60049.992957, 24247.262961, 33850.002014}|{60050.006957, 26999.922961, 33850.002014};{60050.006957, 26999.923828, 33850.002014}|{54999.986957, 26999.927641, 33850.002014};{59790.005564, 26874.924627, 33850.002014};{59790.005564, 26874.924627, 37430.002014};{59925.000012, 25634.444195, 35640.002014};{57389.997693, 26874.925993, 35640.002014}
1235acc4-053e-4852-bd60-acff02a5ad8a;7c642d85-4b3c-46ee-ba16-ea761a967250;3580*250;3580*250;C45/55;C45/55;1;1;0;2730.96;2730.96;250;250;250;250;-20;-20;3580;3580;2730.96;3000;{60049.992957, 24247.262961, 33850.002014}|{60050.006957, 26999.922961, 33850.002014};{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{59924.993082, 24268.963927, 33840.002014};{59925.006972, 26999.924464, 33840.002014};{59925.000012, 25634.444195, 35640.002014};{59924.999343, 25499.923301, 32040.002014}
1235acc4-053e-4852-bd60-acff02a5ad8a;8bb12f6d-7749-4e93-9321-bb901476fe05;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;531.03;80.01;250;551.03;80.01;531.03;-20;-20;3580;265;2730.96;6680.9;{60049.992957, 24247.262961, 33850.002014}|{60050.006957, 26999.922961, 33850.002014};{66580.945073, 26468.966686, 33830.000374}|{59950.015073, 26468.893485, 33830.000374};{60010.009359, 26468.894149, 33840.001194};{60010.003497, 26999.926289, 33840.001194};{59925.000012, 25634.444195, 35640.002014};{63310.450002, 26744.445583, 33697.500374}
1235acc4-053e-4852-bd60-acff02a5ad8a;e2f2de2d-67a4-4085-a851-f4ceb290c734;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;1000.11;80.02;250;1000;80.02;1000;-20;-20;3580;265;2730.96;6680.91;{60049.992957, 24247.262961, 33850.002014}|{60050.006957, 26999.922961, 33850.002014};{66580.936002, 25448.966686, 33830.000374}|{59950.026002, 25448.893485, 33830.000374};{60010.007953, 25448.894149, 33840.001194};{60009.996914, 26448.894149, 33840.001194};{59925.000012, 25634.444195, 35640.002014};{63310.446907, 25948.930583, 33697.500374}
08829671-4bac-4a17-8e61-9bc17297f870;1235acc4-053e-4852-bd60-acff02a5ad8a;UPB265(265X1200);3580*250;C45/55;C45/55;12;1;90;80.01;531.03;551.03;250;531.03;80.01;265;265;265;3580;6680.9;2730.96;{66580.945073, 26468.966686, 37430.000374}|{59950.015073, 26468.893485, 37430.000374};{60049.992957, 24247.262961, 33850.002014}|{60050.006957, 26999.922961, 33850.002014};{60010.009344, 26468.894149, 37297.500374};{60010.003482, 26999.926289, 37297.500374};{63310.449987, 26744.445583, 37297.500374};{59925.000012, 25634.444195, 35640.002014}
1235acc4-053e-4852-bd60-acff02a5ad8a;163bd7d6-856a-4819-98ff-846c72ad343f;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;1000.11;80.03;250;1000;80.02;1000;265;265;3580;265;2730.96;6680.91;{60049.992957, 24247.262961, 33850.002014}|{60050.006957, 26999.922961, 33850.002014};{66580.936002, 25448.966686, 37430.000374}|{59950.026002, 25448.893485, 37430.000374};{60010.007937, 25448.894149, 37297.500374};{60009.996898, 26448.894149, 37297.500374};{59925.000012, 25634.444195, 35640.002014};{63310.446892, 25948.930583, 37297.500374}
1235acc4-053e-4852-bd60-acff02a5ad8a;db725956-7909-4039-ab81-ae8564956edf;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;-59.97;250.04;250;1200;250;-60;265;265;3580;265;2730.96;8400.92;{60049.992957, 24247.262961, 33850.002014}|{60050.006957, 26999.922961, 33850.002014};{66580.961814, 27659.996686, 37430.000374}|{58229.981815, 27659.905787, 37430.000374};{59925.00711, 27029.922553, 37165.000374};{59925.00711, 27029.922553, 37430.000374};{59925.000012, 25634.444195, 35640.002014};{62450.444187, 27659.951725, 37297.500374}
65d1d922-2221-43bf-8af6-05e469fa3150;7c642d85-4b3c-46ee-ba16-ea761a967250;UPB400(400X1200);3580*250;C45/55;C45/55;16;1;90;250.02;-30.66;1200;250;-30.69;250;380;380;400;3580;14480.89;3000;{52190.089886, 23369.231706, 33450.000374}|{66670.879886, 23369.231706, 33450.000374};{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{59924.991636, 23984.577494, 33450.000374};{59924.991636, 23984.577494, 33830.002014};{59430.443931, 23369.231706, 33650.000374};{59924.999343, 25499.923301, 32040.002014}
7c642d85-4b3c-46ee-ba16-ea761a967250;dc431cce-dd03-4f8f-8dfe-4386ac08e1cc;3580*250;3580*250;C45/55;C45/55;1;1;90;250.02;-19.99;250;250;-20;250;3580;3580;3580;3580;3000;4780.36;{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{60050.006958, 26999.923828, 30250.002014}|{54999.986958, 26999.927641, 30250.002014};{59790.005564, 26874.92441, 30250.002014};{59790.005564, 26874.92441, 33830.002014};{59924.999343, 25499.923301, 32040.002014};{57389.825645, 26874.925777, 32040.002014}
75233d69-9620-4876-8ad5-010791faf90b;7c642d85-4b3c-46ee-ba16-ea761a967250;3580*250;3580*250;C45/55;C45/55;1;1;0;3000;3000;250;250;250;250;-20;-20;3580;3580;3000;3000;{60049.991699, 23999.92383, 26650.002014}|{60050.006958, 26999.92383, 26650.002014};{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{59924.991714, 23999.922138, 30240.002014};{59925.006972, 26999.924464, 30240.002014};{59924.999328, 25499.923301, 28440.002014};{59924.999343, 25499.923301, 32040.002014}
7b8f78a4-7695-4438-a0d4-91735a61e513;7c642d85-4b3c-46ee-ba16-ea761a967250;UPB265(265X1200);3580*250;C45/55;C45/55;12;1;90;80.01;600.01;600.01;250;600.01;80.01;-20;-20;265;3580;6680.9;3000;{66580.945503, 26399.987976, 30230.000374}|{59950.015503, 26399.914775, 30230.000374};{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{60010.009564, 26399.915439, 30240.001194};{60010.002941, 26999.925864, 30240.001194};{63310.449954, 26699.956873, 30097.500374};{59924.999343, 25499.923301, 32040.002014}
7c642d85-4b3c-46ee-ba16-ea761a967250;e69edcb2-ebe5-4518-9c50-888049f34ad6;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;1200.11;80.03;250;1200;80.02;1200;-20;-20;3580;265;3000;6680.91;{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{66580.942127, 25799.987976, 30230.000374}|{59950.022127, 25799.914775, 30230.000374};{60010.008298, 25199.915439, 30240.001194};{60009.995052, 26399.915439, 30240.001194};{59924.999343, 25499.923301, 32040.002014};{63310.446375, 25799.951873, 30097.500374}
7c642d85-4b3c-46ee-ba16-ea761a967250;8bb12f6d-7749-4e93-9321-bb901476fe05;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;531.03;80.01;250;551.03;80.01;531.03;265;265;3580;265;3000;6680.9;{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{66580.945073, 26468.966686, 33830.000374}|{59950.015073, 26468.893485, 33830.000374};{60010.009374, 26468.894149, 33697.500374};{60010.003512, 26999.926289, 33697.500374};{59924.999343, 25499.923301, 32040.002014};{63310.450002, 26744.445583, 33697.500374}
7c642d85-4b3c-46ee-ba16-ea761a967250;e2f2de2d-67a4-4085-a851-f4ceb290c734;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;1000.11;80.03;250;1000;80.02;1000;265;265;3580;265;3000;6680.91;{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{66580.936002, 25448.966686, 33830.000374}|{59950.026002, 25448.893485, 33830.000374};{60010.007968, 25448.894149, 33697.500374};{60009.996929, 26448.894149, 33697.500374};{59924.999343, 25499.923301, 32040.002014};{63310.446907, 25948.930583, 33697.500374}
7c642d85-4b3c-46ee-ba16-ea761a967250;b37834d2-0b17-48ac-86cd-f227db1727fe;3580*250;UPB265(265X1200);C45/55;C45/55;1;12;90;-59.97;250.05;250;1200;250;-60;265;265;3580;265;3000;8400.92;{60049.991699, 23999.92383, 30250.002014}|{60050.006958, 26999.92383, 30250.002014};{66580.961814, 27659.996686, 33830.000374}|{58229.981815, 27659.905787, 33830.000374};{59925.007125, 27029.922553, 33565.000374};{59925.007125, 27029.922553, 33830.000374};{59924.999343, 25499.923301, 32040.002014};{62450.444187, 27659.951725, 33697.500374}
126142be-07ab-42f7-baf3-bf6ef7c51f42;65d1d922-2221-43bf-8af6-05e469fa3150;3580*250;UPB400(400X1200);C45/55;C45/55;1;16;90;-30.11;250.37;250.11;1200;250.11;-30.66;380;380;3580;400;5550.04;14480.89;{54729.764056, 29549.92688, 30250.002014}|{54729.506249, 23999.902752, 30250.002014};{52190.089886, 23369.231706, 33450.000374}|{66670.879886, 23369.231706, 33450.000374};{54854.562789, 23984.568874, 33450.000374};{54854.562789, 23984.568874, 33830.002014};{54854.692406, 26774.914136, 32040.002014};{59430.443931, 23369.231706, 33650.000374}
126142be-07ab-42f7-baf3-bf6ef7c51f42;f0942aa0-2167-4d11-ab29-7a80867acc30;3580*250;3580*250;C45/55;C45/55;1;1;90;250;-19.89;250.11;250;-19.89;250;3580;3580;3580;3580;5550.04;3060.23;{54729.764056, 29549.92688, 30250.002014}|{54729.506249, 23999.902752, 30250.002014};{58329.990478, 29549.92688, 30250.002014}|{54999.990478, 29549.92688, 30250.002014};{54989.823634, 29424.92688, 30250.002014};{54989.823634, 29424.92688, 33830.002014};{54854.692406, 26774.914136, 32040.002014};{56529.877267, 29424.92688, 32040.002014}
126142be-07ab-42f7-baf3-bf6ef7c51f42;dc431cce-dd03-4f8f-8dfe-4386ac08e1cc;3580*250;3580*250;C45/55;C45/55;1;1;90;250.22;-19.77;250.11;250;-19.89;250;3580;3580;3580;3580;5550.04;4780.36;{54729.764056, 29549.92688, 30250.002014}|{54729.506249, 23999.902752, 30250.002014};{60050.006958, 26999.923828, 30250.002014}|{54999.986958, 26999.927641, 30250.002014};{54989.705049, 26874.927589, 30250.002014};{54989.705049, 26874.927589, 33830.002014};{54854.692406, 26774.914136, 32040.002014};{57389.825645, 26874.925777, 32040.002014}
126142be-07ab-42f7-baf3-bf6ef7c51f42;ed342dc2-41f9-40f4-b49b-323eb9ed14d9;3580*250;3580*250;C45/55;C45/55;1;1;0;5550.04;5550.04;250.11;250.11;250.11;250.11;-20;-20;3580;3580;5550.04;5550.04;{54729.764056, 29549.92688, 30250.002014}|{54729.506249, 23999.902752, 30250.002014};{54729.764056, 29549.92688, 26650.002014}|{54729.506249, 23999.902752, 26650.002014};{54854.821311, 29549.932684, 30240.002014};{54854.563501, 23999.895588, 30240.002014};{54854.692406, 26774.914136, 32040.002014};{54854.692406, 26774.914136, 28440.002014}
126142be-07ab-42f7-baf3-bf6ef7c51f42;ab87008e-521d-4d6a-b2e8-3ef6d14c19da;3580*250;3580*250;C45/55;C45/55;1;1;0;-19.99;-19.99;250.11;250;250;250;3580;3580;3580;3580;5550.04;5110;{54729.764056, 29549.92688, 30250.002014}|{54729.506249, 23999.902752, 30250.002014};{54730.014893, 34949.902741, 30250.002014}|{54729.764985, 29569.92688, 30250.002014};{54854.764518, 29559.92688, 30250.002014};{54854.764518, 29559.92688, 33830.002014};{54854.692406, 26774.914136, 32040.002014};{54854.883667, 32124.921836, 32040.002014}
75233d69-9620-4876-8ad5-010791faf90b;c81836e7-01f6-42ed-acdb-55fc2e344cca;3580*250;3580*250;C45/55;C45/55;1;1;90;250.02;-20;250;250.03;-20;250.02;3580;3580;3580;3580;3000;4780.47;{60049.991699, 23999.92383, 26650.002014}|{60050.006958, 26999.92383, 26650.002014};{54729.506249, 23999.901397, 26650.000793}|{60049.996249, 23999.92383, 26650.000793};{59789.990707, 24124.931397, 26650.002014};{59789.990707, 24124.931397, 30230.000793};{59924.999328, 25499.923301, 28440.002014};{57389.754779, 24124.91322, 28440.000793}
0b6defb4-b30e-4de6-84b6-e95fb1cc84da;75233d69-9620-4876-8ad5-010791faf90b;UPB380(380X1200);3580*250;C45/55;C45/55;80;1;90;250.01;-121.42;1200;250;-121.44;250;380;380;380;3580;14480.9;3000;{52189.988739, 23278.545994, 30230.000379}|{66670.888202, 23278.421675, 30230.000379};{60049.991699, 23999.92383, 26650.002014}|{60050.006958, 26999.92383, 26650.002014};{59924.99139, 23939.201257, 29850.000379};{59924.99139, 23939.201257, 30230.000379};{59430.441073, 23278.483835, 30040.000379};{59924.999328, 25499.923301, 28440.002014}
